point cloud with 31233 points in dimension 3
value range: [0.0128063,156.727]
 [0,0.32404)
 [0,0.324105)
 [0,0.324125)
 [0,0.324197)
 [0,0.324234)
 [0,0.324248)
 [0,0.324261)
 [0,0.324279)
 [0,0.324299)
 [0,0.324299)
 [0,0.324327)
 [0,0.324336)
 [0,0.324347)
 [0,0.324423)
 [0,0.324452)
 [0,0.324493)
 [0,0.3245)
 [0,0.32453)
 [0,0.324549)
 [0,0.324549)
 [0,0.324644)
 [0,0.32468)
 [0,0.324718)
 [0,0.324723)
 [0,0.324735)
 [0,0.324777)
 [0,0.324784)
 [0,0.324815)
 [0,0.32484)
 [0,0.324858)
 [0,0.324891)
 [0,0.324969)
 [0,0.324969)
 [0,0.324982)
 [0,0.325042)
 [0,0.325075)
 [0,0.325125)
 [0,0.325154)
 [0,0.325161)
 [0,0.325162)
 [0,0.325295)
 [0,0.325301)
 [0,0.325346)
 [0,0.325358)
 [0,0.325408)
 [0,0.325466)
 [0,0.32548)
 [0,0.32553)
 [0,0.325572)
 [0,0.325609)
 [0,0.325615)
 [0,0.325615)
 [0,0.325641)
 [0,0.325737)
 [0,0.325748)
 [0,0.32583)
 [0,0.325859)
 [0,0.325983)
 [0,0.325994)
 [0,0.326)
 [0,0.326014)
 [0,0.326014)
 [0,0.32602)
 [0,0.326038)
 [0,0.326098)
 [0,0.32612)
 [0,0.326198)
 [0,0.326259)
 [0,0.326308)
 [0,0.326314)
 [0,0.326435)
 [0,0.326455)
 [0,0.326474)
 [0,0.326524)
 [0,0.326585)
 [0,0.326639)
 [0,0.326686)
 [0,0.326735)
 [0,0.32681)
 [0,0.326879)
 [0,0.326916)
 [0,0.326939)
 [0,0.327002)
 [0,0.327014)
 [0,0.327031)
 [0,0.327035)
 [0,0.327061)
 [0,0.327098)
 [0,0.327145)
 [0,0.327196)
 [0,0.3272)
 [0,0.327287)
 [0,0.3273)
 [0,0.327318)
 [0,0.327344)
 [0,0.327391)
 [0,0.327391)
 [0,0.327393)
 [0,0.327416)
 [0,0.327434)
 [0,0.327478)
 [0,0.327567)
 [0,0.327567)
 [0,0.327617)
 [0,0.327771)
 [0,0.327794)
 [0,0.327844)
 [0,0.32794)
 [0,0.327983)
 [0,0.328)
 [0,0.328006)
 [0,0.328006)
 [0,0.32803)
 [0,0.328055)
 [0,0.328123)
 [0,0.328207)
 [0,0.328258)
 [0,0.328325)
 [0,0.328344)
 [0,0.32839)
 [0,0.328434)
 [0,0.32844)
 [0,0.328495)
 [0,0.328536)
 [0,0.32855)
 [0,0.328586)
 [0,0.328604)
 [0,0.328605)
 [0,0.328641)
 [0,0.328672)
 [0,0.328672)
 [0,0.328694)
 [0,0.328709)
 [0,0.32871)
 [0,0.328722)
 [0,0.328722)
 [0,0.328726)
 [0,0.328746)
 [0,0.328763)
 [0,0.328769)
 [0,0.328769)
 [0,0.328769)
 [0,0.328799)
 [0,0.328804)
 [0,0.328818)
 [0,0.328824)
 [0,0.328897)
