point cloud with 16905 points in dimension 3
value range: [0.180278,222.684]
 [0,0.300486)
 [0,0.300912)
 [0,0.3011)
 [0,0.301126)
 [0,0.301373)
 [0,0.301405)
 [0,0.301597)
 [0,0.30202)
 [0,0.302167)
 [0,0.302338)
 [0,0.302417)
 [0,0.302696)
 [0,0.302954)
 [0,0.302987)
 [0,0.303015)
 [0,0.30316)
 [0,0.303402)
 [0,0.303817)
 [0,0.304068)
 [0,0.30408)
 [0,0.304171)
 [0,0.304199)
 [0,0.304401)
 [0,0.304424)
 [0,0.3046)
 [0,0.304818)
 [0,0.305039)
 [0,0.305473)
 [0,0.306111)
 [0,0.306178)
 [0,0.306544)
 [0,0.30679)
 [0,0.307197)
 [0,0.307612)
 [0,0.307703)
 [0,0.307787)
 [0,0.307976)
 [0,0.307995)
 [0,0.308577)
 [0,0.308644)
 [0,0.308754)
 [0,0.309026)
 [0,0.309045)
 [0,0.309231)
 [0,0.309595)
 [0,0.309595)
 [0,0.309613)
 [0,0.309803)
 [0,0.309821)
 [0,0.309866)
 [0,0.309931)
 [0,0.309982)
 [0,0.310203)
 [0,0.310258)
 [0,0.31028)
 [0,0.310306)
 [0,0.310427)
 [0,0.310693)
 [0,0.310934)
 [0,0.310981)
 [0,0.310987)
 [0,0.311134)
 [0,0.311207)
 [0,0.311243)
 [0,0.311734)
 [0,0.311752)
 [0,0.311969)
 [0,0.312405)
 [0,0.312642)
 [0,0.313465)
 [0,0.3139)
 [0,0.314231)
 [0,0.314428)
 [0,0.314516)
 [0,0.314554)
 [0,0.314682)
 [0,0.314701)
 [0,0.314841)
 [0,0.314841)
 [0,0.314951)
 [0,0.315317)
 [0,0.315564)
 [0,0.315627)
 [0,0.315653)
 [0,0.315696)
 [0,0.315736)
 [0,0.316014)
 [0,0.316218)
 [0,0.316291)
 [0,0.316849)
 [0,0.317051)
 [0,0.317177)
 [0,0.317191)
 [0,0.317317)
 [0,0.317529)
 [0,0.3178)
 [0,0.317805)
 [0,0.318176)
 [0,0.318251)
 [0,0.318291)
 [0,0.318311)
 [0,0.318592)
 [0,0.318912)
 [0,0.319081)
 [0,0.319105)
 [0,0.319119)
 [0,0.319152)
 [0,0.319678)
 [0,0.319695)
 [0,0.319812)
 [0,0.319812)
 [0,0.320031)
 [0,0.320214)
 [0,0.320325)
 [0,0.320356)
 [0,0.320383)
 [0,0.320888)
 [0,0.3211)
 [0,0.321286)
 [0,0.321361)
 [0,0.321363)
 [0,0.321498)
 [0,0.321623)
 [0,0.321896)
 [0,0.322039)
 [0,0.322084)
 [0,0.322099)
 [0,0.322591)
 [0,0.322672)
 [0,0.322902)
 [0,0.32313)
 [0,0.323241)
 [0,0.323835)
 [0,0.323938)
 [0,0.324139)
 [0,0.324197)
 [0,0.324205)
 [0,0.324571)
 [0,0.324655)
 [0,0.325)
 [0,0.325024)
 [0,0.32538)
 [0,0.325424)
 [0,0.325641)
 [0,0.32565)
 [0,0.32596)
 [0,0.325983)
 [0,0.326)
 [0,0.32602)
 [0,0.326038)
 [0,0.326167)
 [0,0.326267)
 [0,0.326369)
 [0,0.326443)
 [0,0.326719)
 [0,0.326792)
 [0,0.326891)
 [0,0.326974)
 [0,0.326988)
 [0,0.327029)
 [0,0.327054)
 [0,0.327231)
 [0,0.327232)
 [0,0.327385)
 [0,0.327611)
 [0,0.327616)
 [0,0.327666)
 [0,0.327739)
 [0,0.327758)
 [0,0.327873)
 [0,0.327941)
 [0,0.328074)
 [0,0.328162)
 [0,0.328299)
 [0,0.328306)
 [0,0.328694)
 [0,0.328938)
 [0,0.329014)
 [0,0.329109)
 [0,0.329219)
 [0,0.329304)
 [0,0.32931)
 [0,0.329656)
 [0,0.329662)
 [0,0.329848)
 [0,0.329971)
 [0,0.330189)
 [0,0.330456)
 [0,0.330578)
 [0,0.330619)
 [0,0.331006)
 [0,0.331059)
 [0,0.331267)
 [0,0.331833)
 [0,0.332074)
 [0,0.332415)
 [0,0.332581)
 [0,0.332773)
 [0,0.332826)
 [0,0.333013)
 [0,0.33321)
 [0,0.333216)
 [0,0.333444)
 [0,0.333641)
 [0,0.333685)
 [0,0.333767)
 [0,0.334181)
 [0,0.334229)
 [0,0.334253)
 [0,0.334428)
 [0,0.334701)
 [0,0.334861)
 [0,0.335195)
 [0,0.335201)
 [0,0.335386)
 [0,0.335775)
 [0,0.335887)
 [0,0.33603)
 [0,0.336043)
 [0,0.336091)
 [0,0.336146)
 [0,0.336216)
 [0,0.336269)
 [0,0.336311)
 [0,0.33644)
 [0,0.336574)
 [0,0.336703)
 [0,0.336728)
 [0,0.336809)
 [0,0.336823)
 [0,0.336893)
 [0,0.336942)
 [0,0.337073)
 [0,0.337083)
 [0,0.337831)
 [0,0.337831)
 [0,0.338001)
 [0,0.338044)
 [0,0.338161)
 [0,0.338309)
 [0,0.338362)
 [0,0.338386)
 [0,0.338497)
 [0,0.338954)
 [0,0.338999)
 [0,0.339167)
 [0,0.339271)
 [0,0.339419)
 [0,0.339532)
 [0,0.339559)
 [0,0.339607)
 [0,0.339607)
 [0,0.339607)
 [0,0.339779)
 [0,0.339968)
 [0,0.339978)
 [0,0.34)
 [0,0.34)
 [0,0.340013)
 [0,0.340037)
 [0,0.340243)
 [0,0.340332)
 [0,0.340401)
 [0,0.340736)
 [0,0.340767)
 [0,0.341211)
 [0,0.341248)
 [0,0.341248)
 [0,0.341341)
 [0,0.341533)
 [0,0.341621)
 [0,0.341621)
 [0,0.341826)
 [0,0.341826)
 [0,0.341849)
 [0,0.342107)
 [0,0.342317)
 [0,0.342761)
 [0,0.342965)
 [0,0.343118)
 [0,0.343118)
 [0,0.34321)
 [0,0.343223)
 [0,0.343284)
 [0,0.343628)
 [0,0.343686)
 [0,0.343712)
 [0,0.34391)
 [0,0.343914)
 [0,0.344189)
 [0,0.344246)
 [0,0.344328)
 [0,0.34442)
 [0,0.344681)
 [0,0.344703)
 [0,0.344988)
 [0,0.345245)
 [0,0.345254)
 [0,0.345776)
 [0,0.345834)
 [0,0.345909)
 [0,0.345939)
 [0,0.345951)
 [0,0.346013)
 [0,0.346145)
 [0,0.346244)
 [0,0.346302)
 [0,0.34639)
 [0,0.346439)
 [0,0.346439)
 [0,0.346562)
 [0,0.346586)
 [0,0.346771)
 [0,0.346931)
 [0,0.347052)
 [0,0.347196)
 [0,0.347333)
 [0,0.347536)
 [0,0.347701)
 [0,0.347714)
 [0,0.348052)
 [0,0.34821)
 [0,0.348462)
 [0,0.348472)
 [0,0.348485)
 [0,0.348574)
 [0,0.348817)
 [0,0.348983)
 [0,0.349071)
 [0,0.349126)
 [0,0.349143)
 [0,0.349178)
 [0,0.349206)
 [0,0.349275)
 [0,0.349285)
 [0,0.349588)
 [0,0.349933)
 [0,0.349996)
 [0,0.350036)
 [0,0.35007)
 [0,0.350179)
 [0,0.350241)
 [0,0.350333)
 [0,0.350343)
 [0,0.350361)
 [0,0.350385)
 [0,0.350443)
 [0,0.350652)
 [0,0.350845)
 [0,0.350926)
 [0,0.350967)
 [0,0.351332)
 [0,0.35141)
 [0,0.351454)
 [0,0.35146)
 [0,0.351461)
 [0,0.35182)
 [0,0.351962)
 [0,0.351979)
 [0,0.35215)
 [0,0.352196)
 [0,0.35223)
 [0,0.352278)
 [0,0.352287)
 [0,0.352369)
 [0,0.352404)
 [0,0.352637)
 [0,0.352661)
 [0,0.353)
 [0,0.353001)
 [0,0.353192)
 [0,0.35321)
 [0,0.35351)
 [0,0.353553)
 [0,0.353638)
 [0,0.353873)
 [0,0.353926)
 [0,0.35412)
 [0,0.354171)
 [0,0.354198)
 [0,0.3542)
 [0,0.354203)
 [0,0.354302)
 [0,0.354539)
 [0,0.354581)
 [0,0.354803)
 [0,0.354818)
 [0,0.354844)
 [0,0.354844)
 [0,0.354866)
 [0,0.354979)
 [0,0.354983)
 [0,0.355105)
 [0,0.355276)
 [0,0.355293)
 [0,0.355508)
 [0,0.355621)
 [0,0.355647)
 [0,0.35582)
 [0,0.355827)
 [0,0.356001)
 [0,0.356006)
 [0,0.356022)
 [0,0.356181)
 [0,0.356208)
 [0,0.356261)
 [0,0.356349)
 [0,0.356355)
 [0,0.356501)
 [0,0.356679)
 [0,0.356776)
 [0,0.356867)
 [0,0.357)
 [0,0.357023)
 [0,0.357107)
 [0,0.357179)
 [0,0.35728)
 [0,0.357302)
 [0,0.357315)
 [0,0.357393)
 [0,0.35761)
 [0,0.357677)
 [0,0.357962)
 [0,0.357994)
 [0,0.358006)
 [0,0.358064)
 [0,0.358131)
 [0,0.358208)
 [0,0.358336)
 [0,0.358357)
 [0,0.358833)
 [0,0.358883)
 [0,0.358905)
 [0,0.359022)
 [0,0.359068)
 [0,0.359189)
 [0,0.359227)
 [0,0.359235)
 [0,0.359246)
 [0,0.359301)
 [0,0.359611)
 [0,0.359614)
 [0,0.359869)
 [0,0.359872)
 [0,0.359924)
 [0,0.359924)
 [0,0.360007)
 [0,0.360011)
 [0,0.360035)
 [0,0.360047)
 [0,0.360173)
 [0,0.360189)
 [0,0.360212)
 [0,0.360257)
 [0,0.360355)
 [0,0.360472)
 [0,0.360514)
 [0,0.360647)
 [0,0.360738)
 [0,0.360756)
 [0,0.360839)
 [0,0.360854)
 [0,0.360856)
 [0,0.360935)
 [0,0.360938)
 [0,0.360976)
 [0,0.361366)
 [0,0.361382)
 [0,0.361487)
 [0,0.361508)
 [0,0.361536)
 [0,0.361602)
 [0,0.361668)
 [0,0.361765)
 [0,0.361797)
 [0,0.362034)
 [0,0.362041)
 [0,0.362167)
 [0,0.362353)
 [0,0.362353)
 [0,0.362353)
 [0,0.362398)
 [0,0.362415)
 [0,0.362442)
 [0,0.362598)
 [0,0.36266)
 [0,0.362708)
 [0,0.362708)
 [0,0.3628)
 [0,0.362829)
 [0,0.362923)
 [0,0.362945)
 [0,0.36299)
 [0,0.363138)
 [0,0.363296)
 [0,0.363352)
 [0,0.363353)
 [0,0.363369)
 [0,0.363607)
 [0,0.363672)
 [0,0.363816)
 [0,0.36388)
 [0,0.363917)
 [0,0.364005)
 [0,0.364157)
 [0,0.364177)
 [0,0.364232)
 [0,0.364244)
 [0,0.364627)
 [0,0.364627)
 [0,0.36466)
 [0,0.364804)
 [0,0.364819)
 [0,0.364971)
 [0,0.364993)
 [0,0.365)
 [0,0.365137)
 [0,0.365203)
 [0,0.365207)
 [0,0.365274)
 [0,0.365318)
 [0,0.365601)
 [0,0.365636)
 [0,0.365657)
 [0,0.365744)
 [0,0.36576)
 [0,0.365788)
 [0,0.3658)
 [0,0.365833)
 [0,0.365854)
 [0,0.365887)
 [0,0.365921)
 [0,0.365929)
 [0,0.366012)
 [0,0.366083)
 [0,0.366227)
 [0,0.36627)
 [0,0.366284)
 [0,0.366296)
 [0,0.3664)
 [0,0.366442)
 [0,0.366493)
 [0,0.366547)
 [0,0.36658)
 [0,0.367005)
 [0,0.36718)
 [0,0.367212)
 [0,0.367266)
 [0,0.367347)
 [0,0.36735)
 [0,0.367447)
 [0,0.367485)
 [0,0.367545)
 [0,0.367642)
 [0,0.36773)
 [0,0.367822)
 [0,0.368155)
 [0,0.368164)
 [0,0.368179)
 [0,0.368242)
 [0,0.368322)
 [0,0.368664)
 [0,0.368881)
 [0,0.368982)
 [0,0.369087)
 [0,0.369103)
 [0,0.369112)
 [0,0.369121)
 [0,0.369141)
 [0,0.369195)
 [0,0.369221)
 [0,0.369233)
 [0,0.369265)
 [0,0.369481)
 [0,0.3695)
 [0,0.36967)
 [0,0.369671)
 [0,0.369719)
 [0,0.369738)
 [0,0.369769)
 [0,0.369818)
 [0,0.369822)
 [0,0.369846)
 [0,0.369876)
 [0,0.369908)
 [0,0.369962)
 [0,0.369969)
 [0,0.369976)
 [0,0.370034)
 [0,0.370108)
 [0,0.370126)
 [0,0.370135)
 [0,0.370158)
 [0,0.3703)
 [0,0.370304)
 [0,0.370385)
 [0,0.37039)
 [0,0.370412)
 [0,0.370621)
 [0,0.370725)
 [0,0.370741)
 [0,0.370742)
 [0,0.370747)
 [0,0.370818)
 [0,0.370864)
 [0,0.370912)
 [0,0.370951)
 [0,0.371016)
 [0,0.371048)
 [0,0.371171)
 [0,0.371264)
 [0,0.371389)
 [0,0.371389)
 [0,0.371398)
 [0,0.371467)
 [0,0.371571)
 [0,0.371637)
 [0,0.371652)
 [0,0.371749)
 [0,0.371809)
 [0,0.371819)
 [0,0.371831)
 [0,0.37184)
 [0,0.372005)
 [0,0.372156)
 [0,0.372216)
 [0,0.372263)
 [0,0.372302)
 [0,0.37234)
 [0,0.37265)
 [0,0.372701)
 [0,0.372726)
 [0,0.372727)
 [0,0.372759)
 [0,0.372787)
 [0,0.372787)
 [0,0.372839)
 [0,0.373052)
 [0,0.373162)
 [0,0.373209)
 [0,0.373209)
 [0,0.373311)
 [0,0.37337)
 [0,0.373504)
 [0,0.37353)
 [0,0.373593)
 [0,0.373615)
 [0,0.373631)
 [0,0.373879)
 [0,0.373893)
 [0,0.373905)
 [0,0.373936)
 [0,0.373965)
 [0,0.373976)
 [0,0.374065)
 [0,0.374146)
 [0,0.374219)
 [0,0.374222)
 [0,0.374318)
 [0,0.37437)
 [0,0.374424)
 [0,0.374649)
 [0,0.374723)
 [0,0.374739)
 [0,0.374767)
 [0,0.374769)
 [0,0.374927)
 [0,0.375)
 [0,0.375021)
 [0,0.375084)
 [0,0.375111)
 [0,0.375133)
 [0,0.375181)
 [0,0.37541)
 [0,0.375453)
 [0,0.37547)
 [0,0.375485)
 [0,0.375516)
 [0,0.375577)
 [0,0.375662)
 [0,0.375666)
 [0,0.375686)
 [0,0.375714)
 [0,0.375826)
 [0,0.376001)
 [0,0.376005)
 [0,0.376092)
 [0,0.376145)
 [0,0.376191)
 [0,0.376198)
 [0,0.376258)
 [0,0.376324)
 [0,0.37634)
 [0,0.376522)
 [0,0.376575)
 [0,0.376825)
 [0,0.376898)
 [0,0.37692)
 [0,0.37694)
 [0,0.377)
 [0,0.377005)
 [0,0.377154)
 [0,0.377224)
 [0,0.377334)
 [0,0.377414)
 [0,0.377414)
 [0,0.377525)
 [0,0.377578)
 [0,0.37769)
 [0,0.377809)
 [0,0.377828)
 [0,0.377902)
 [0,0.377922)
 [0,0.377927)
 [0,0.377934)
 [0,0.378054)
 [0,0.378112)
 [0,0.37816)
 [0,0.37819)
 [0,0.378272)
 [0,0.378283)
 [0,0.37835)
 [0,0.378387)
 [0,0.378451)
 [0,0.378695)
 [0,0.378715)
 [0,0.378893)
 [0,0.378984)
 [0,0.379075)
 [0,0.379096)
 [0,0.379111)
 [0,0.37916)
 [0,0.37931)
 [0,0.379444)
 [0,0.379473)
 [0,0.379585)
 [0,0.379592)
 [0,0.379602)
 [0,0.379617)
 [0,0.379638)
 [0,0.379684)
 [0,0.379684)
 [0,0.379697)
 [0,0.379796)
 [0,0.379971)
 [0,0.380063)
 [0,0.380116)
 [0,0.380138)
 [0,0.380296)
 [0,0.380434)
 [0,0.380447)
 [0,0.380526)
 [0,0.380554)
 [0,0.380554)
 [0,0.380596)
 [0,0.380636)
 [0,0.380678)
 [0,0.380739)
 [0,0.38093)
 [0,0.380991)
 [0,0.381058)
 [0,0.381105)
 [0,0.381106)
 [0,0.381119)
 [0,0.381121)
 [0,0.381215)
 [0,0.381222)
 [0,0.381241)
 [0,0.381241)
 [0,0.381345)
 [0,0.381473)
 [0,0.381505)
 [0,0.381698)
 [0,0.381701)
 [0,0.381708)
 [0,0.381819)
 [0,0.381848)
 [0,0.381907)
 [0,0.382059)
 [0,0.382099)
 [0,0.382188)
 [0,0.382228)
 [0,0.382237)
 [0,0.382238)
 [0,0.382394)
 [0,0.382472)
 [0,0.382545)
 [0,0.382551)
 [0,0.382551)
 [0,0.382899)
 [0,0.382926)
 [0,0.383005)
 [0,0.383208)
 [0,0.383262)
 [0,0.383271)
 [0,0.383575)
 [0,0.383693)
 [0,0.383694)
 [0,0.383763)
 [0,0.383814)
 [0,0.383888)
 [0,0.383919)
 [0,0.383939)
 [0,0.38394)
 [0,0.38413)
 [0,0.384138)
 [0,0.384194)
 [0,0.38422)
 [0,0.384241)
 [0,0.384241)
 [0,0.384334)
 [0,0.38444)
 [0,0.38461)
 [0,0.384677)
 [0,0.384752)
 [0,0.384908)
 [0,0.384926)
 [0,0.384962)
 [0,0.385021)
 [0,0.385089)
 [0,0.38513)
 [0,0.38523)
 [0,0.38523)
 [0,0.385258)
 [0,0.385389)
 [0,0.385483)
 [0,0.385508)
 [0,0.385632)
 [0,0.385659)
 [0,0.385696)
 [0,0.385778)
 [0,0.385778)
 [0,0.385996)
 [0,0.386005)
 [0,0.386063)
 [0,0.38608)
 [0,0.386194)
 [0,0.386264)
 [0,0.38629)
 [0,0.386328)
 [0,0.386332)
 [0,0.38639)
 [0,0.386405)
 [0,0.386464)
 [0,0.386498)
 [0,0.386518)
 [0,0.386581)
 [0,0.386626)
 [0,0.386638)
 [0,0.386745)
 [0,0.386793)
 [0,0.386819)
 [0,0.38684)
 [0,0.386846)
 [0,0.386871)
 [0,0.387057)
 [0,0.387083)
 [0,0.387138)
 [0,0.387164)
 [0,0.387196)
 [0,0.387218)
 [0,0.38736)
 [0,0.387418)
 [0,0.387475)
 [0,0.387475)
 [0,0.38764)
 [0,0.387764)
 [0,0.387796)
 [0,0.387848)
 [0,0.387848)
 [0,0.387881)
 [0,0.388058)
 [0,0.388062)
 [0,0.388191)
 [0,0.388197)
 [0,0.388295)
 [0,0.388295)
 [0,0.38833)
 [0,0.388361)
 [0,0.388465)
 [0,0.388485)
 [0,0.38858)
 [0,0.38863)
 [0,0.388635)
 [0,0.38865)
 [0,0.388666)
 [0,0.388928)
 [0,0.38899)
 [0,0.389012)
 [0,0.389032)
 [0,0.389032)
 [0,0.389144)
 [0,0.389185)
 [0,0.389196)
 [0,0.389235)
 [0,0.389236)
 [0,0.38939)
 [0,0.389647)
 [0,0.389693)
 [0,0.389965)
 [0,0.390037)
 [0,0.390037)
 [0,0.390233)
 [0,0.390283)
 [0,0.390287)
 [0,0.390294)
 [0,0.390295)
 [0,0.390366)
 [0,0.390466)
 [0,0.390664)
 [0,0.390901)
 [0,0.390908)
 [0,0.390913)
 [0,0.390948)
 [0,0.390948)
 [0,0.390958)
 [0,0.390958)
 [0,0.391063)
 [0,0.391083)
 [0,0.39122)
 [0,0.391311)
 [0,0.391312)
 [0,0.391318)
 [0,0.391327)
 [0,0.391343)
 [0,0.39143)
 [0,0.391435)
 [0,0.391449)
 [0,0.391602)
 [0,0.391618)
 [0,0.391707)
 [0,0.391879)
 [0,0.391894)
 [0,0.391894)
 [0,0.391901)
 [0,0.392122)
 [0,0.392173)
 [0,0.392185)
 [0,0.3922)
 [0,0.392209)
 [0,0.39223)
 [0,0.392237)
 [0,0.392237)
 [0,0.392287)
 [0,0.392296)
 [0,0.392413)
 [0,0.392451)
 [0,0.392474)
 [0,0.392533)
 [0,0.392533)
 [0,0.392537)
 [0,0.392563)
 [0,0.392625)
 [0,0.392684)
 [0,0.392747)
 [0,0.392922)
 [0,0.392929)
 [0,0.39298)
 [0,0.39302)
 [0,0.393021)
 [0,0.393024)
 [0,0.393081)
 [0,0.393235)
 [0,0.39328)
 [0,0.393295)
 [0,0.393295)
 [0,0.393326)
 [0,0.393396)
 [0,0.393402)
 [0,0.393412)
 [0,0.393432)
 [0,0.393561)
 [0,0.3936)
 [0,0.393686)
 [0,0.393712)
 [0,0.393742)
 [0,0.393859)
 [0,0.393876)
 [0,0.394011)
 [0,0.394038)
 [0,0.394068)
 [0,0.394118)
 [0,0.394129)
 [0,0.394143)
 [0,0.394183)
 [0,0.394301)
 [0,0.394351)
 [0,0.394392)
 [0,0.394488)
 [0,0.394529)
 [0,0.394555)
 [0,0.394588)
 [0,0.394686)
 [0,0.394757)
 [0,0.394819)
 [0,0.39489)
 [0,0.39499)
 [0,0.395001)
 [0,0.395011)
 [0,0.395034)
 [0,0.395049)
 [0,0.395127)
 [0,0.395133)
 [0,0.39514)
 [0,0.395153)
 [0,0.395214)
 [0,0.395248)
 [0,0.395258)
 [0,0.395285)
 [0,0.395349)
 [0,0.39538)
 [0,0.395487)
 [0,0.395506)
 [0,0.395607)
 [0,0.39579)
 [0,0.39579)
 [0,0.395809)
 [0,0.395828)
 [0,0.395855)
 [0,0.395949)
 [0,0.395991)
 [0,0.396244)
 [0,0.396295)
 [0,0.396308)
 [0,0.39634)
 [0,0.396355)
 [0,0.396409)
 [0,0.396471)
 [0,0.396506)
 [0,0.396536)
 [0,0.39657)
 [0,0.396611)
 [0,0.396683)
 [0,0.396709)
 [0,0.396709)
 [0,0.396727)
 [0,0.396729)
 [0,0.396869)
 [0,0.396914)
 [0,0.39692)
 [0,0.396965)
 [0,0.396994)
 [0,0.39702)
 [0,0.39705)
 [0,0.397166)
 [0,0.397291)
 [0,0.397327)
 [0,0.397352)
 [0,0.397394)
 [0,0.397416)
 [0,0.397452)
 [0,0.397529)
 [0,0.397598)
 [0,0.397609)
 [0,0.397615)
 [0,0.397615)
 [0,0.397646)
 [0,0.397658)
 [0,0.397684)
 [0,0.397759)
 [0,0.397775)
 [0,0.397816)
 [0,0.397854)
 [0,0.397921)
 [0,0.397936)
 [0,0.397941)
 [0,0.398017)
 [0,0.398102)
 [0,0.398132)
 [0,0.398167)
 [0,0.398207)
 [0,0.398208)
 [0,0.398279)
 [0,0.398399)
 [0,0.398447)
 [0,0.398453)
 [0,0.398483)
 [0,0.398502)
 [0,0.3986)
 [0,0.398674)
 [0,0.398724)
 [0,0.398815)
 [0,0.39883)
 [0,0.398915)
 [0,0.399)
 [0,0.399144)
 [0,0.399341)
 [0,0.399411)
 [0,0.399506)
 [0,0.399532)
 [0,0.399541)
 [0,0.399606)
 [0,0.399671)
 [0,0.39981)
 [0,0.399825)
 [0,0.39984)
 [0,0.399881)
 [0,0.399941)
 [0,0.399991)
 [0,0.40002)
 [0,0.400031)
 [0,0.400101)
 [0,0.400181)
 [0,0.400202)
 [0,0.40021)
 [0,0.400225)
 [0,0.400316)
 [0,0.40032)
 [0,0.400345)
 [0,0.400361)
 [0,0.400361)
 [0,0.400425)
 [0,0.400451)
 [0,0.400622)
 [0,0.400679)
 [0,0.400716)
 [0,0.400765)
 [0,0.400781)
 [0,0.400811)
 [0,0.40087)
 [0,0.400885)
 [0,0.401001)
 [0,0.401123)
 [0,0.401199)
 [0,0.401218)
 [0,0.401221)
 [0,0.401241)
 [0,0.401319)
 [0,0.40136)
 [0,0.401368)
 [0,0.401368)
 [0,0.4014)
 [0,0.401419)
 [0,0.401453)
 [0,0.401498)
 [0,0.401603)
 [0,0.401659)
 [0,0.401796)
 [0,0.401798)
 [0,0.401842)
 [0,0.401908)
 [0,0.401926)
 [0,0.401956)
 [0,0.401976)
 [0,0.401991)
 [0,0.402001)
 [0,0.40204)
 [0,0.402159)
 [0,0.402226)
 [0,0.402226)
 [0,0.402275)
 [0,0.402275)
 [0,0.402275)
 [0,0.402465)
 [0,0.402513)
 [0,0.402517)
 [0,0.402588)
 [0,0.402613)
 [0,0.402614)
 [0,0.402616)
 [0,0.402684)
 [0,0.402782)
 [0,0.402836)
 [0,0.402959)
 [0,0.403093)
 [0,0.403149)
 [0,0.40316)
 [0,0.403194)
 [0,0.403317)
 [0,0.403387)
 [0,0.403575)
 [0,0.40361)
 [0,0.403636)
 [0,0.403699)
 [0,0.403725)
 [0,0.403767)
 [0,0.403774)
 [0,0.403834)
 [0,0.403887)
 [0,0.403983)
 [0,0.40402)
 [0,0.404109)
 [0,0.404171)
 [0,0.404278)
 [0,0.404283)
 [0,0.404309)
 [0,0.404378)
 [0,0.404401)
 [0,0.404456)
 [0,0.404555)
 [0,0.404598)
 [0,0.404624)
 [0,0.404654)
 [0,0.404654)
 [0,0.404665)
 [0,0.404717)
 [0,0.404784)
 [0,0.404784)
 [0,0.404803)
 [0,0.404934)
 [0,0.405222)
 [0,0.405311)
 [0,0.405345)
 [0,0.405349)
 [0,0.405357)
 [0,0.40536)
 [0,0.405395)
 [0,0.405395)
 [0,0.4054)
 [0,0.405504)
 [0,0.405513)
 [0,0.405623)
 [0,0.405643)
 [0,0.405653)
 [0,0.405763)
 [0,0.405765)
 [0,0.405765)
 [0,0.405878)
 [0,0.406)
 [0,0.406005)
 [0,0.406007)
 [0,0.406016)
 [0,0.406037)
 [0,0.406041)
 [0,0.4061)
