point cloud with 22174 points in dimension 3
value range: [0.00316222,131.666]
 [0,0.337557)
 [0,0.337606)
 [0,0.337623)
 [0,0.337713)
 [0,0.337748)
 [0,0.337769)
 [0,0.337831)
 [0,0.337854)
 [0,0.337855)
 [0,0.338006)
 [0,0.338161)
 [0,0.338161)
 [0,0.338293)
 [0,0.338378)
 [0,0.338386)
 [0,0.338396)
 [0,0.338402)
 [0,0.338427)
 [0,0.338534)
 [0,0.338534)
 [0,0.338564)
 [0,0.3386)
 [0,0.3386)
 [0,0.338681)
 [0,0.338864)
 [0,0.338999)
 [0,0.339)
 [0,0.339037)
 [0,0.339037)
 [0,0.339094)
 [0,0.339229)
 [0,0.339391)
 [0,0.339436)
 [0,0.339483)
 [0,0.339506)
 [0,0.339612)
 [0,0.33986)
 [0,0.339872)
 [0,0.339912)
 [0,0.340037)
 [0,0.340072)
 [0,0.340119)
 [0,0.340147)
 [0,0.340147)
 [0,0.340156)
 [0,0.340238)
 [0,0.340344)
 [0,0.340366)
 [0,0.340473)
 [0,0.340507)
 [0,0.340595)
 [0,0.340617)
 [0,0.340754)
 [0,0.340767)
 [0,0.340771)
 [0,0.340846)
 [0,0.340852)
 [0,0.340896)
 [0,0.340899)
 [0,0.340966)
 [0,0.341059)
 [0,0.341072)
 [0,0.341283)
 [0,0.341321)
 [0,0.341503)
 [0,0.341563)
 [0,0.34176)
 [0,0.34176)
 [0,0.341791)
 [0,0.341849)
 [0,0.341855)
 [0,0.34188)
 [0,0.341884)
 [0,0.342126)
 [0,0.342184)
 [0,0.342229)
 [0,0.342235)
 [0,0.342243)
 [0,0.342257)
 [0,0.3423)
 [0,0.342317)
 [0,0.342317)
 [0,0.342374)
 [0,0.342476)
 [0,0.342527)
 [0,0.342603)
 [0,0.34265)
 [0,0.34266)
 [0,0.34272)
 [0,0.342854)
 [0,0.342896)
 [0,0.342913)
 [0,0.342913)
 [0,0.342958)
 [0,0.342987)
 [0,0.342987)
 [0,0.343093)
 [0,0.343158)
 [0,0.343198)
 [0,0.34321)
 [0,0.34321)
 [0,0.34328)
 [0,0.343281)
 [0,0.343286)
 [0,0.343286)
 [0,0.343351)
 [0,0.343471)
 [0,0.343677)
 [0,0.343914)
 [0,0.343996)
 [0,0.344061)
 [0,0.344089)
 [0,0.344096)
 [0,0.344205)
 [0,0.344269)
 [0,0.344285)
 [0,0.344401)
 [0,0.344426)
 [0,0.344445)
 [0,0.344449)
 [0,0.344571)
 [0,0.344616)
 [0,0.344653)
 [0,0.344693)
 [0,0.344884)
 [0,0.345)
 [0,0.345013)
 [0,0.345059)
 [0,0.34508)
 [0,0.34511)
 [0,0.345162)
 [0,0.34521)
 [0,0.345358)
 [0,0.345453)
 [0,0.345579)
 [0,0.345601)
 [0,0.345601)
 [0,0.345601)
 [0,0.345654)
 [0,0.345696)
 [0,0.345809)
 [0,0.345809)
 [0,0.345858)
 [0,0.346006)
 [0,0.346066)
 [0,0.346092)
 [0,0.346205)
 [0,0.346208)
 [0,0.3464)
 [0,0.346435)
 [0,0.346508)
 [0,0.346598)
 [0,0.346606)
 [0,0.346624)
 [0,0.346706)
 [0,0.346733)
 [0,0.346771)
 [0,0.346771)
 [0,0.346873)
 [0,0.346873)
 [0,0.346902)
 [0,0.346975)
 [0,0.346978)
 [0,0.347071)
 [0,0.347092)
 [0,0.347109)
 [0,0.347144)
 [0,0.34719)
 [0,0.347246)
 [0,0.347428)
 [0,0.347462)
 [0,0.347462)
 [0,0.347477)
 [0,0.347523)
 [0,0.34761)
 [0,0.347628)
 [0,0.347799)
 [0,0.347805)
 [0,0.347817)
 [0,0.347865)
 [0,0.347896)
 [0,0.347943)
 [0,0.348001)
 [0,0.348013)
 [0,0.348049)
 [0,0.348093)
 [0,0.348168)
 [0,0.348386)
 [0,0.348415)
 [0,0.348484)
 [0,0.348511)
 [0,0.34869)
 [0,0.348726)
 [0,0.348804)
 [0,0.348811)
 [0,0.348862)
 [0,0.34891)
 [0,0.34892)
 [0,0.349057)
 [0,0.34915)
 [0,0.349178)
 [0,0.349185)
 [0,0.349206)
 [0,0.349206)
 [0,0.349245)
 [0,0.349368)
 [0,0.349407)
 [0,0.349425)
 [0,0.349448)
 [0,0.349481)
 [0,0.349517)
 [0,0.349548)
 [0,0.349567)
 [0,0.349588)
 [0,0.349693)
 [0,0.349906)
 [0,0.349914)
 [0,0.350019)
 [0,0.350036)
 [0,0.350051)
 [0,0.350053)
 [0,0.350143)
 [0,0.350178)
 [0,0.350179)
 [0,0.350291)
 [0,0.350326)
 [0,0.350343)
 [0,0.350385)
 [0,0.350408)
 [0,0.350411)
 [0,0.350648)
 [0,0.350744)
 [0,0.350887)
 [0,0.350907)
 [0,0.350994)
 [0,0.351006)
 [0,0.35105)
 [0,0.35107)
 [0,0.35107)
 [0,0.351159)
 [0,0.351454)
 [0,0.351525)
 [0,0.351537)
 [0,0.351569)
 [0,0.351574)
 [0,0.351592)
 [0,0.351639)
 [0,0.351757)
 [0,0.351774)
 [0,0.351808)
 [0,0.351847)
 [0,0.351957)
 [0,0.35198)
 [0,0.352013)
 [0,0.35203)
 [0,0.352142)
 [0,0.35224)
 [0,0.352319)
 [0,0.352389)
 [0,0.352389)
 [0,0.352389)
 [0,0.352409)
 [0,0.352512)
 [0,0.352563)
 [0,0.352563)
 [0,0.352847)
 [0,0.35287)
 [0,0.352904)
 [0,0.352904)
 [0,0.352953)
 [0,0.353001)
 [0,0.353051)
 [0,0.353051)
 [0,0.353159)
 [0,0.353239)
 [0,0.353272)
 [0,0.353276)
 [0,0.353278)
 [0,0.353386)
 [0,0.353442)
 [0,0.353442)
 [0,0.353476)
 [0,0.353504)
 [0,0.353511)
 [0,0.353577)
 [0,0.353617)
 [0,0.353638)
 [0,0.353696)
 [0,0.353726)
 [0,0.353771)
 [0,0.353794)
 [0,0.353899)
 [0,0.3539)
 [0,0.353929)
 [0,0.35399)
 [0,0.354006)
 [0,0.354052)
 [0,0.35409)
 [0,0.35416)
 [0,0.354194)
 [0,0.354203)
 [0,0.354244)
 [0,0.354295)
 [0,0.354295)
 [0,0.35437)
 [0,0.35437)
 [0,0.354498)
 [0,0.354519)
 [0,0.354622)
 [0,0.35465)
 [0,0.354683)
 [0,0.355013)
 [0,0.355028)
 [0,0.35506)
 [0,0.355069)
 [0,0.355124)
 [0,0.355218)
 [0,0.355237)
 [0,0.355238)
 [0,0.355276)
 [0,0.355308)
 [0,0.355338)
 [0,0.355338)
 [0,0.355373)
 [0,0.355533)
 [0,0.35555)
 [0,0.355563)
 [0,0.355578)
 [0,0.355578)
 [0,0.355609)
 [0,0.355647)
 [0,0.355688)
 [0,0.355788)
 [0,0.355788)
 [0,0.355794)
 [0,0.355826)
 [0,0.355827)
 [0,0.355844)
 [0,0.355844)
 [0,0.355845)
 [0,0.355879)
 [0,0.355928)
 [0,0.356006)
 [0,0.35603)
 [0,0.356034)
 [0,0.356142)
 [0,0.356183)
 [0,0.356288)
 [0,0.356385)
 [0,0.356396)
 [0,0.356438)
 [0,0.356452)
 [0,0.356561)
 [0,0.356709)
 [0,0.356776)
 [0,0.356881)
 [0,0.356894)
 [0,0.35691)
 [0,0.356948)
 [0,0.357022)
 [0,0.35705)
 [0,0.357113)
 [0,0.357113)
 [0,0.357246)
 [0,0.357302)
 [0,0.35736)
 [0,0.357393)
 [0,0.357459)
 [0,0.357494)
 [0,0.357577)
 [0,0.357649)
 [0,0.357737)
 [0,0.357795)
 [0,0.357799)
 [0,0.3578)
 [0,0.357806)
 [0,0.357806)
 [0,0.357843)
 [0,0.357951)
 [0,0.358013)
 [0,0.358169)
 [0,0.358169)
 [0,0.358219)
 [0,0.358336)
 [0,0.358357)
 [0,0.358381)
 [0,0.358498)
 [0,0.358578)
 [0,0.358603)
 [0,0.358734)
 [0,0.358766)
 [0,0.358805)
 [0,0.358805)
 [0,0.358923)
 [0,0.359089)
 [0,0.359093)
 [0,0.359113)
 [0,0.359134)
 [0,0.359167)
 [0,0.359168)
 [0,0.3592)
 [0,0.359221)
 [0,0.359227)
 [0,0.359234)
 [0,0.35928)
 [0,0.35934)
 [0,0.359347)
 [0,0.359457)
 [0,0.359473)
 [0,0.35958)
 [0,0.359607)
 [0,0.359612)
 [0,0.359673)
 [0,0.359685)
 [0,0.359694)
 [0,0.359703)
 [0,0.359951)
 [0,0.359985)
 [0,0.360001)
 [0,0.360013)
 [0,0.360035)
 [0,0.360035)
 [0,0.36005)
 [0,0.36009)
 [0,0.360189)
 [0,0.360223)
 [0,0.360251)
 [0,0.360324)
 [0,0.36044)
 [0,0.36045)
 [0,0.3605)
 [0,0.360624)
 [0,0.360627)
 [0,0.360672)
 [0,0.360694)
 [0,0.360694)
 [0,0.360722)
 [0,0.360762)
 [0,0.360902)
 [0,0.360902)
 [0,0.360999)
 [0,0.361066)
 [0,0.361093)
 [0,0.361168)
 [0,0.361233)
 [0,0.361234)
 [0,0.361333)
 [0,0.361349)
 [0,0.361365)
 [0,0.361365)
 [0,0.361366)
 [0,0.3614)
 [0,0.361448)
 [0,0.361643)
 [0,0.361707)
 [0,0.361769)
 [0,0.361795)
 [0,0.361808)
 [0,0.361889)
 [0,0.361963)
 [0,0.362008)
 [0,0.362022)
 [0,0.362084)
 [0,0.362084)
 [0,0.362084)
 [0,0.362106)
 [0,0.362112)
 [0,0.362218)
 [0,0.362229)
 [0,0.36225)
 [0,0.362271)
 [0,0.36236)
 [0,0.362415)
 [0,0.362505)
 [0,0.362538)
 [0,0.362581)
 [0,0.36264)
 [0,0.362684)
 [0,0.362774)
 [0,0.362789)
 [0,0.362795)
 [0,0.362846)
 [0,0.362891)
 [0,0.362994)
 [0,0.363)
 [0,0.363005)
 [0,0.363044)
 [0,0.363065)
 [0,0.363072)
 [0,0.363321)
 [0,0.363321)
 [0,0.363347)
 [0,0.363402)
 [0,0.363435)
 [0,0.363453)
 [0,0.363588)
 [0,0.363589)
 [0,0.363593)
 [0,0.3636)
 [0,0.363607)
 [0,0.363736)
 [0,0.363748)
 [0,0.363786)
 [0,0.36386)
 [0,0.36386)
 [0,0.363901)
 [0,0.363918)
 [0,0.36393)
 [0,0.363963)
 [0,0.364033)
 [0,0.364049)
 [0,0.364067)
 [0,0.364161)
 [0,0.364335)
 [0,0.364428)
 [0,0.364479)
 [0,0.364486)
 [0,0.364486)
 [0,0.364523)
 [0,0.364534)
 [0,0.364539)
 [0,0.364594)
 [0,0.364683)
 [0,0.364781)
 [0,0.364803)
 [0,0.364804)
 [0,0.364818)
 [0,0.364905)
 [0,0.364927)
 [0,0.364973)
 [0,0.365034)
 [0,0.365168)
 [0,0.365197)
 [0,0.365261)
 [0,0.365351)
 [0,0.365374)
 [0,0.365383)
 [0,0.365411)
 [0,0.365493)
 [0,0.365558)
 [0,0.36556)
 [0,0.365636)
 [0,0.365636)
 [0,0.365636)
 [0,0.365673)
 [0,0.365695)
 [0,0.365772)
 [0,0.365821)
 [0,0.365821)
 [0,0.365855)
 [0,0.365855)
 [0,0.365876)
 [0,0.365892)
 [0,0.365892)
 [0,0.365936)
 [0,0.366001)
 [0,0.366085)
 [0,0.366149)
 [0,0.366197)
 [0,0.366269)
 [0,0.366269)
 [0,0.366314)
 [0,0.366344)
 [0,0.366347)
 [0,0.366384)
 [0,0.366415)
 [0,0.366445)
 [0,0.36646)
 [0,0.366509)
 [0,0.366547)
 [0,0.366548)
 [0,0.366565)
 [0,0.366607)
 [0,0.36665)
 [0,0.366661)
 [0,0.366674)
 [0,0.366715)
 [0,0.366722)
 [0,0.366722)
 [0,0.366742)
 [0,0.366751)
 [0,0.366771)
 [0,0.366939)
 [0,0.367001)
 [0,0.367005)
 [0,0.367049)
 [0,0.367049)
 [0,0.36711)
 [0,0.367165)
 [0,0.367185)
 [0,0.367266)
 [0,0.367327)
 [0,0.367348)
 [0,0.367349)
 [0,0.367396)
 [0,0.367396)
 [0,0.367396)
 [0,0.367441)
 [0,0.367463)
 [0,0.367483)
 [0,0.367491)
 [0,0.367527)
 [0,0.367535)
 [0,0.367696)
 [0,0.367724)
 [0,0.367763)
 [0,0.367789)
 [0,0.367838)
 [0,0.367871)
 [0,0.367887)
 [0,0.36792)
 [0,0.368023)
 [0,0.368024)
 [0,0.368057)
 [0,0.36811)
 [0,0.368143)
 [0,0.36824)
 [0,0.368257)
 [0,0.368274)
 [0,0.368307)
 [0,0.368391)
 [0,0.368402)
 [0,0.36842)
 [0,0.368452)
 [0,0.368506)
 [0,0.368517)
 [0,0.368543)
 [0,0.368546)
 [0,0.36855)
 [0,0.368582)
 [0,0.368599)
 [0,0.368648)
 [0,0.368741)
 [0,0.368751)
 [0,0.368756)
 [0,0.368787)
 [0,0.368793)
 [0,0.368962)
 [0,0.369005)
 [0,0.369038)
 [0,0.369153)
 [0,0.369173)
 [0,0.369195)
 [0,0.369242)
 [0,0.369242)
 [0,0.369259)
 [0,0.369265)
 [0,0.369314)
 [0,0.369399)
 [0,0.369437)
 [0,0.369439)
 [0,0.369476)
 [0,0.36951)
 [0,0.36967)
 [0,0.369677)
 [0,0.369758)
 [0,0.369817)
 [0,0.369818)
 [0,0.369846)
 [0,0.369846)
 [0,0.369892)
 [0,0.369908)
 [0,0.369931)
 [0,0.369931)
 [0,0.369962)
 [0,0.369962)
 [0,0.369976)
 [0,0.369986)
 [0,0.370022)
 [0,0.370022)
 [0,0.37005)
 [0,0.370108)
 [0,0.370164)
 [0,0.370196)
 [0,0.370257)
 [0,0.370308)
 [0,0.370473)
 [0,0.370527)
 [0,0.370595)
 [0,0.370621)
 [0,0.370624)
 [0,0.370624)
 [0,0.370648)
 [0,0.370656)
 [0,0.370741)
 [0,0.370741)
 [0,0.370794)
 [0,0.370818)
 [0,0.370844)
 [0,0.370864)
 [0,0.370871)
 [0,0.370946)
 [0,0.370951)
 [0,0.37098)
 [0,0.371005)
 [0,0.371016)
 [0,0.371053)
 [0,0.371079)
 [0,0.37108)
 [0,0.371102)
 [0,0.371171)
 [0,0.371248)
 [0,0.371264)
 [0,0.371286)
 [0,0.371356)
 [0,0.371381)
 [0,0.371382)
