point cloud with 18732 points in dimension 3
value range: [0.0262489,202.57]
 [0,0.2586)
 [0,0.258677)
 [0,0.259048)
 [0,0.259062)
 [0,0.259208)
 [0,0.259886)
 [0,0.260094)
 [0,0.261297)
 [0,0.261521)
 [0,0.262214)
 [0,0.262292)
 [0,0.262545)
 [0,0.262909)
 [0,0.26303)
 [0,0.263097)
 [0,0.263137)
 [0,0.263372)
 [0,0.263388)
 [0,0.2636)
 [0,0.264078)
 [0,0.264371)
 [0,0.26466)
 [0,0.264847)
 [0,0.265345)
 [0,0.266177)
 [0,0.266177)
 [0,0.266222)
 [0,0.266317)
 [0,0.266368)
 [0,0.266813)
 [0,0.266948)
 [0,0.267529)
 [0,0.267576)
 [0,0.268157)
 [0,0.268226)
 [0,0.268287)
 [0,0.268293)
 [0,0.268901)
 [0,0.269236)
 [0,0.269409)
 [0,0.269431)
 [0,0.269557)
 [0,0.270224)
 [0,0.270415)
 [0,0.27044)
 [0,0.270496)
 [0,0.270559)
 [0,0.270801)
 [0,0.270972)
 [0,0.27247)
 [0,0.272575)
 [0,0.2733)
 [0,0.273364)
 [0,0.273381)
 [0,0.273542)
 [0,0.273905)
 [0,0.274117)
 [0,0.274175)
 [0,0.274527)
 [0,0.274565)
 [0,0.275234)
 [0,0.275436)
 [0,0.275637)
 [0,0.275697)
 [0,0.275855)
 [0,0.275944)
 [0,0.276268)
 [0,0.276279)
 [0,0.276328)
 [0,0.276471)
 [0,0.277363)
 [0,0.277431)
 [0,0.277478)
 [0,0.277671)
 [0,0.277894)
 [0,0.278016)
 [0,0.278029)
 [0,0.278298)
 [0,0.278539)
 [0,0.278821)
 [0,0.278842)
 [0,0.278871)
 [0,0.279609)
 [0,0.279761)
 [0,0.279886)
 [0,0.280114)
 [0,0.280264)
 [0,0.280332)
 [0,0.280856)
 [0,0.280863)
 [0,0.280927)
 [0,0.280943)
 [0,0.281027)
 [0,0.281092)
 [0,0.281357)
 [0,0.281391)
 [0,0.281684)
 [0,0.281704)
 [0,0.281727)
 [0,0.281775)
 [0,0.281887)
 [0,0.282064)
 [0,0.282066)
 [0,0.282305)
 [0,0.282567)
 [0,0.282646)
 [0,0.283087)
 [0,0.283185)
 [0,0.283213)
 [0,0.283302)
 [0,0.283387)
 [0,0.28344)
 [0,0.283445)
 [0,0.28348)
 [0,0.283535)
 [0,0.284544)
 [0,0.284738)
 [0,0.285014)
 [0,0.285044)
 [0,0.285253)
 [0,0.285282)
 [0,0.285391)
 [0,0.285507)
 [0,0.285687)
 [0,0.285759)
 [0,0.285829)
 [0,0.286248)
 [0,0.286435)
 [0,0.286681)
 [0,0.287138)
 [0,0.287179)
 [0,0.287211)
 [0,0.287211)
 [0,0.287279)
 [0,0.287406)
 [0,0.287446)
 [0,0.287618)
 [0,0.287703)
 [0,0.287835)
 [0,0.287939)
 [0,0.288134)
 [0,0.288564)
 [0,0.288586)
 [0,0.288765)
 [0,0.288919)
 [0,0.289014)
 [0,0.289083)
 [0,0.289228)
 [0,0.289249)
 [0,0.289254)
 [0,0.2895)
 [0,0.289691)
 [0,0.289705)
 [0,0.290331)
 [0,0.290388)
 [0,0.290496)
 [0,0.290622)
 [0,0.290663)
 [0,0.291172)
 [0,0.291318)
 [0,0.291342)
 [0,0.291563)
 [0,0.291565)
 [0,0.291666)
 [0,0.291673)
 [0,0.291907)
 [0,0.292335)
 [0,0.292336)
 [0,0.292515)
 [0,0.29291)
 [0,0.29298)
 [0,0.293)
 [0,0.293155)
 [0,0.293234)
 [0,0.293777)
 [0,0.293789)
 [0,0.293825)
 [0,0.293825)
 [0,0.294)
 [0,0.294212)
 [0,0.29481)
 [0,0.295381)
 [0,0.295677)
 [0,0.296027)
 [0,0.296184)
 [0,0.296488)
 [0,0.296589)
 [0,0.296628)
 [0,0.296892)
 [0,0.297108)
 [0,0.297155)
 [0,0.297168)
 [0,0.297168)
 [0,0.297195)
 [0,0.297431)
 [0,0.297935)
 [0,0.297955)
 [0,0.297983)
 [0,0.298015)
 [0,0.298136)
 [0,0.298198)
 [0,0.298211)
 [0,0.298402)
 [0,0.298429)
 [0,0.298429)
 [0,0.298458)
 [0,0.298558)
 [0,0.298613)
 [0,0.298761)
 [0,0.298826)
 [0,0.29906)
 [0,0.299114)
 [0,0.299189)
 [0,0.299546)
 [0,0.299628)
 [0,0.299697)
 [0,0.299902)
 [0,0.299908)
 [0,0.300177)
 [0,0.300242)
 [0,0.300361)
 [0,0.300975)
 [0,0.301144)
 [0,0.3014)
 [0,0.301863)
 [0,0.301935)
 [0,0.301975)
 [0,0.301975)
 [0,0.302301)
 [0,0.302424)
 [0,0.302476)
 [0,0.302538)
 [0,0.302605)
 [0,0.303223)
 [0,0.303295)
 [0,0.303448)
 [0,0.303534)
 [0,0.303534)
 [0,0.303585)
 [0,0.303758)
 [0,0.303758)
 [0,0.303798)
 [0,0.303872)
 [0,0.304113)
 [0,0.304322)
 [0,0.304357)
 [0,0.304541)
 [0,0.304731)
 [0,0.30477)
 [0,0.304792)
 [0,0.304954)
 [0,0.305015)
 [0,0.305413)
 [0,0.305473)
 [0,0.305644)
 [0,0.305851)
 [0,0.30593)
 [0,0.30608)
 [0,0.306139)
 [0,0.306206)
 [0,0.306219)
 [0,0.30625)
 [0,0.306297)
 [0,0.306315)
 [0,0.30642)
 [0,0.306557)
 [0,0.30657)
 [0,0.306648)
 [0,0.306663)
 [0,0.306992)
 [0,0.307059)
 [0,0.307093)
 [0,0.307148)
 [0,0.307156)
 [0,0.307197)
 [0,0.307514)
 [0,0.307703)
 [0,0.307865)
 [0,0.307903)
 [0,0.308016)
 [0,0.308183)
 [0,0.308585)
 [0,0.30865)
 [0,0.308702)
 [0,0.308709)
 [0,0.309006)
 [0,0.309015)
 [0,0.309026)
 [0,0.309028)
 [0,0.309045)
 [0,0.309278)
 [0,0.309343)
 [0,0.30938)
 [0,0.309416)
 [0,0.309467)
 [0,0.309524)
 [0,0.309535)
 [0,0.309595)
 [0,0.309658)
 [0,0.309982)
 [0,0.309982)
 [0,0.31001)
 [0,0.31004)
 [0,0.310227)
 [0,0.310247)
 [0,0.310358)
 [0,0.310382)
 [0,0.310387)
 [0,0.310413)
 [0,0.310543)
 [0,0.310644)
 [0,0.310757)
 [0,0.310981)
 [0,0.311127)
 [0,0.31113)
 [0,0.311448)
 [0,0.311495)
 [0,0.311521)
 [0,0.3117)
 [0,0.311732)
 [0,0.311849)
 [0,0.312083)
 [0,0.312167)
 [0,0.312234)
 [0,0.312508)
 [0,0.312527)
 [0,0.312616)
 [0,0.3128)
 [0,0.312879)
 [0,0.313)
 [0,0.313081)
 [0,0.313115)
 [0,0.313167)
 [0,0.313308)
 [0,0.313313)
 [0,0.313465)
 [0,0.3135)
 [0,0.314167)
 [0,0.314193)
 [0,0.314239)
 [0,0.314535)
 [0,0.314636)
 [0,0.314636)
 [0,0.314701)
 [0,0.31472)
 [0,0.314803)
 [0,0.314941)
 [0,0.315094)
 [0,0.315127)
 [0,0.315146)
 [0,0.315317)
 [0,0.315357)
 [0,0.315484)
 [0,0.315573)
 [0,0.315636)
 [0,0.315826)
 [0,0.315978)
 [0,0.316057)
 [0,0.316057)
 [0,0.316261)
 [0,0.316395)
 [0,0.316432)
 [0,0.316436)
 [0,0.316481)
 [0,0.316689)
 [0,0.316716)
 [0,0.316735)
 [0,0.316893)
 [0,0.316938)
 [0,0.316938)
 [0,0.316939)
 [0,0.316986)
 [0,0.317006)
 [0,0.317043)
 [0,0.31705)
 [0,0.31712)
 [0,0.31712)
 [0,0.317284)
 [0,0.317309)
 [0,0.317352)
 [0,0.317416)
 [0,0.317529)
 [0,0.317616)
 [0,0.31777)
 [0,0.317805)
 [0,0.317959)
 [0,0.318022)
 [0,0.318311)
 [0,0.318399)
 [0,0.318423)
 [0,0.318763)
 [0,0.318788)
 [0,0.318818)
 [0,0.318961)
 [0,0.319014)
 [0,0.319014)
 [0,0.319025)
 [0,0.319075)
 [0,0.319132)
 [0,0.319249)
 [0,0.319428)
 [0,0.319582)
 [0,0.319606)
 [0,0.319777)
 [0,0.319789)
 [0,0.319812)
 [0,0.319916)
 [0,0.319953)
 [0,0.32)
 [0,0.320031)
 [0,0.320295)
 [0,0.32032)
 [0,0.320353)
 [0,0.32039)
 [0,0.320503)
 [0,0.320515)
 [0,0.320601)
 [0,0.320627)
 [0,0.320782)
 [0,0.320807)
 [0,0.320807)
 [0,0.320807)
 [0,0.320849)
 [0,0.320894)
 [0,0.321069)
 [0,0.321076)
 [0,0.321104)
 [0,0.321162)
 [0,0.321162)
 [0,0.321168)
 [0,0.321168)
 [0,0.321174)
 [0,0.321218)
 [0,0.321254)
 [0,0.321274)
 [0,0.321286)
 [0,0.32131)
 [0,0.321549)
 [0,0.32156)
 [0,0.32172)
 [0,0.321753)
 [0,0.32181)
 [0,0.321925)
 [0,0.321977)
 [0,0.321995)
 [0,0.322034)
 [0,0.322132)
 [0,0.322219)
 [0,0.322386)
 [0,0.322531)
 [0,0.322555)
 [0,0.322616)
 [0,0.322622)
 [0,0.322741)
 [0,0.322769)
 [0,0.3228)
 [0,0.322889)
 [0,0.322967)
 [0,0.323068)
 [0,0.323125)
 [0,0.32321)
 [0,0.323543)
 [0,0.323631)
 [0,0.32379)
 [0,0.323827)
 [0,0.324039)
 [0,0.324076)
 [0,0.324187)
 [0,0.324205)
 [0,0.324248)
 [0,0.324336)
 [0,0.3245)
 [0,0.324575)
 [0,0.324637)
 [0,0.32478)
 [0,0.32482)
 [0,0.324891)
 [0,0.325011)
 [0,0.325098)
 [0,0.325112)
 [0,0.325122)
 [0,0.325135)
 [0,0.325154)
 [0,0.325555)
 [0,0.325576)
 [0,0.325641)
 [0,0.325711)
 [0,0.325751)
 [0,0.325776)
 [0,0.325854)
 [0,0.326002)
 [0,0.326075)
 [0,0.326106)
 [0,0.32612)
 [0,0.326193)
 [0,0.326264)
 [0,0.326353)
 [0,0.326369)
 [0,0.326369)
 [0,0.326438)
 [0,0.326461)
 [0,0.326671)
 [0,0.326696)
 [0,0.326711)
 [0,0.326712)
 [0,0.326804)
 [0,0.326833)
 [0,0.326933)
 [0,0.327214)
 [0,0.327226)
 [0,0.3273)
 [0,0.32733)
 [0,0.327344)
 [0,0.327355)
 [0,0.327391)
 [0,0.327397)
 [0,0.327416)
 [0,0.327452)
 [0,0.327605)
 [0,0.327613)
 [0,0.327768)
 [0,0.327808)
 [0,0.327808)
 [0,0.327844)
 [0,0.327941)
 [0,0.327941)
 [0,0.328024)
 [0,0.328113)
 [0,0.328166)
 [0,0.328239)
 [0,0.328239)
 [0,0.328271)
 [0,0.328294)
 [0,0.328325)
 [0,0.328343)
 [0,0.328353)
 [0,0.32855)
 [0,0.32871)
 [0,0.328824)
 [0,0.328877)
 [0,0.329038)
 [0,0.329079)
 [0,0.329201)
 [0,0.329298)
 [0,0.32946)
 [0,0.32956)
 [0,0.329565)
 [0,0.329735)
 [0,0.329771)
 [0,0.329779)
 [0,0.329795)
 [0,0.329876)
 [0,0.330001)
 [0,0.330068)
 [0,0.330152)
 [0,0.330256)
 [0,0.330324)
 [0,0.33036)
 [0,0.330385)
 [0,0.330388)
 [0,0.330551)
 [0,0.330553)
 [0,0.330553)
 [0,0.330601)
 [0,0.330648)
 [0,0.330651)
 [0,0.330728)
 [0,0.330905)
 [0,0.330968)
 [0,0.331002)
 [0,0.331024)
 [0,0.33105)
 [0,0.331074)
 [0,0.331217)
 [0,0.331217)
 [0,0.331255)
 [0,0.331282)
 [0,0.331483)
 [0,0.331593)
 [0,0.331602)
 [0,0.331616)
 [0,0.33167)
 [0,0.331905)
 [0,0.332002)
 [0,0.332024)
 [0,0.332054)
 [0,0.332096)
 [0,0.3322)
 [0,0.332268)
 [0,0.332339)
 [0,0.332449)
 [0,0.332488)
 [0,0.332662)
 [0,0.332746)
 [0,0.332862)
 [0,0.332916)
 [0,0.332962)
 [0,0.333001)
 [0,0.333042)
 [0,0.333054)
 [0,0.333054)
 [0,0.333109)
 [0,0.333114)
 [0,0.333156)
 [0,0.333257)
 [0,0.333444)
 [0,0.333444)
 [0,0.333458)
 [0,0.333458)
 [0,0.333542)
 [0,0.333678)
 [0,0.333862)
 [0,0.334054)
 [0,0.334073)
 [0,0.334073)
 [0,0.334293)
 [0,0.33448)
 [0,0.334574)
 [0,0.334642)
 [0,0.334646)
 [0,0.334718)
 [0,0.334724)
 [0,0.334791)
 [0,0.334834)
 [0,0.335073)
 [0,0.335394)
 [0,0.335477)
 [0,0.335555)
 [0,0.335598)
 [0,0.335672)
 [0,0.33568)
 [0,0.335722)
 [0,0.335841)
 [0,0.335872)
 [0,0.335936)
 [0,0.336181)
 [0,0.336291)
 [0,0.336309)
 [0,0.336341)
 [0,0.3364)
 [0,0.336482)
 [0,0.336618)
 [0,0.336648)
 [0,0.336685)
 [0,0.336728)
 [0,0.336786)
 [0,0.336786)
 [0,0.33681)
 [0,0.336859)
 [0,0.337028)
 [0,0.337036)
 [0,0.337036)
 [0,0.337083)
 [0,0.337083)
 [0,0.337085)
 [0,0.337171)
 [0,0.337231)
 [0,0.337291)
 [0,0.337297)
 [0,0.337464)
 [0,0.337504)
 [0,0.33752)
 [0,0.337523)
 [0,0.337623)
 [0,0.33764)
 [0,0.337646)
 [0,0.337654)
 [0,0.337664)
 [0,0.337713)
 [0,0.337806)
 [0,0.33783)
 [0,0.337891)
 [0,0.338049)
 [0,0.338073)
 [0,0.33812)
 [0,0.338245)
 [0,0.338386)
 [0,0.338402)
 [0,0.338462)
 [0,0.338463)
 [0,0.338568)
 [0,0.338612)
 [0,0.338662)
 [0,0.338711)
 [0,0.338723)
 [0,0.338742)
 [0,0.338764)
 [0,0.338774)
 [0,0.338813)
 [0,0.339001)
 [0,0.339046)
 [0,0.339063)
 [0,0.339094)
 [0,0.339134)
 [0,0.339271)
 [0,0.339299)
 [0,0.339525)
 [0,0.339559)
 [0,0.3396)
 [0,0.33965)
 [0,0.339744)
 [0,0.339744)
 [0,0.339779)
 [0,0.339779)
 [0,0.339825)
 [0,0.339848)
 [0,0.339872)
 [0,0.339909)
 [0,0.339979)
 [0,0.340037)
 [0,0.340094)
 [0,0.340243)
 [0,0.340366)
 [0,0.34049)
 [0,0.340588)
 [0,0.340588)
 [0,0.340599)
 [0,0.340602)
 [0,0.340617)
 [0,0.340635)
 [0,0.340654)
 [0,0.340689)
 [0,0.340701)
 [0,0.340753)
 [0,0.340872)
 [0,0.340918)
 [0,0.34093)
 [0,0.340966)
 [0,0.340975)
 [0,0.340993)
 [0,0.341001)
 [0,0.341157)
 [0,0.341223)
 [0,0.341224)
 [0,0.34126)
 [0,0.341321)
 [0,0.341393)
 [0,0.34141)
 [0,0.341423)
 [0,0.341459)
 [0,0.341713)
 [0,0.341716)
 [0,0.341744)
 [0,0.341787)
 [0,0.341791)
 [0,0.341813)
 [0,0.341884)
 [0,0.341974)
 [0,0.341977)
 [0,0.342001)
 [0,0.342001)
 [0,0.342072)
 [0,0.342146)
 [0,0.342231)
 [0,0.342235)
 [0,0.342243)
 [0,0.342266)
 [0,0.342345)
 [0,0.342441)
 [0,0.342441)
 [0,0.342586)
 [0,0.342615)
 [0,0.342654)
 [0,0.342698)
 [0,0.34271)
 [0,0.342733)
 [0,0.342791)
 [0,0.342958)
 [0,0.342987)
 [0,0.342987)
 [0,0.343001)
 [0,0.343002)
 [0,0.343017)
 [0,0.343083)
 [0,0.34314)
 [0,0.343176)
 [0,0.343233)
 [0,0.343293)
 [0,0.343402)
 [0,0.343502)
 [0,0.343548)
 [0,0.343577)
 [0,0.343588)
 [0,0.343594)
 [0,0.343646)
 [0,0.343804)
 [0,0.343919)
 [0,0.343926)
 [0,0.344048)
 [0,0.344058)
 [0,0.344061)
 [0,0.344246)
 [0,0.344363)
 [0,0.344379)
 [0,0.344581)
 [0,0.34471)
 [0,0.344816)
 [0,0.344843)
 [0,0.345013)
 [0,0.345027)
 [0,0.345036)
 [0,0.345046)
 [0,0.345093)
 [0,0.345145)
 [0,0.345259)
 [0,0.345272)
 [0,0.345306)
 [0,0.345326)
 [0,0.345326)
 [0,0.345469)
 [0,0.345488)
 [0,0.345508)
 [0,0.345527)
 [0,0.345579)
 [0,0.345776)
 [0,0.345776)
 [0,0.345793)
 [0,0.345809)
 [0,0.345828)
 [0,0.345861)
 [0,0.345974)
 [0,0.346006)
 [0,0.346036)
 [0,0.346204)
 [0,0.346208)
 [0,0.346237)
 [0,0.346302)
 [0,0.346355)
 [0,0.34637)
 [0,0.346394)
 [0,0.346439)
 [0,0.346562)
 [0,0.346578)
 [0,0.346619)
 [0,0.346677)
 [0,0.346764)
 [0,0.346831)
 [0,0.346883)
 [0,0.347071)
 [0,0.347197)
 [0,0.34723)
 [0,0.347242)
 [0,0.347277)
 [0,0.347333)
 [0,0.347415)
 [0,0.347449)
 [0,0.34752)
 [0,0.34752)
 [0,0.347541)
 [0,0.347546)
 [0,0.347547)
 [0,0.34757)
 [0,0.347589)
 [0,0.347628)
 [0,0.347639)
 [0,0.347679)
 [0,0.347754)
 [0,0.347801)
 [0,0.347829)
 [0,0.347908)
 [0,0.348093)
 [0,0.348116)
 [0,0.348243)
 [0,0.348382)
 [0,0.348462)
 [0,0.348501)
 [0,0.348518)
 [0,0.348518)
 [0,0.348528)
 [0,0.348531)
 [0,0.34854)
 [0,0.34858)
 [0,0.348589)
 [0,0.348622)
 [0,0.348662)
 [0,0.348679)
 [0,0.348811)
 [0,0.348862)
 [0,0.348993)
 [0,0.34904)
 [0,0.349116)
 [0,0.349136)
 [0,0.349494)
 [0,0.349517)
 [0,0.349543)
 [0,0.349688)
 [0,0.349777)
 [0,0.349803)
 [0,0.349817)
 [0,0.349886)
 [0,0.349894)
 [0,0.350019)
 [0,0.350036)
 [0,0.350051)
 [0,0.350121)
 [0,0.350134)
 [0,0.350143)
 [0,0.350224)
 [0,0.350294)
 [0,0.350343)
 [0,0.350435)
 [0,0.350515)
 [0,0.350618)
 [0,0.350618)
 [0,0.350657)
 [0,0.350721)
 [0,0.350892)
 [0,0.35096)
 [0,0.351063)
 [0,0.351118)
 [0,0.351142)
 [0,0.351241)
 [0,0.351241)
 [0,0.351245)
 [0,0.351283)
 [0,0.351336)
 [0,0.351512)
 [0,0.351525)
 [0,0.351689)
 [0,0.351753)
 [0,0.351808)
 [0,0.351832)
 [0,0.351878)
 [0,0.35195)
 [0,0.351962)
 [0,0.35198)
 [0,0.352)
 [0,0.352002)
 [0,0.352023)
 [0,0.352026)
 [0,0.352036)
 [0,0.352115)
 [0,0.352165)
 [0,0.352206)
 [0,0.352206)
 [0,0.352206)
 [0,0.352239)
 [0,0.352241)
 [0,0.352346)
 [0,0.352353)
 [0,0.352423)
 [0,0.352525)
 [0,0.352598)
 [0,0.352643)
 [0,0.352647)
 [0,0.352677)
 [0,0.352695)
 [0,0.352778)
 [0,0.352785)
 [0,0.352945)
 [0,0.353004)
 [0,0.353013)
 [0,0.353058)
 [0,0.353102)
 [0,0.353272)
 [0,0.353277)
 [0,0.353327)
 [0,0.353362)
 [0,0.353363)
 [0,0.353375)
 [0,0.353375)
 [0,0.353409)
 [0,0.353442)
 [0,0.353477)
 [0,0.353624)
 [0,0.353657)
 [0,0.353753)
 [0,0.353842)
 [0,0.353862)
 [0,0.353871)
 [0,0.353934)
 [0,0.353939)
 [0,0.353955)
 [0,0.354013)
 [0,0.35412)
 [0,0.354154)
 [0,0.354154)
 [0,0.354171)
 [0,0.354268)
 [0,0.354277)
 [0,0.354291)
 [0,0.354291)
 [0,0.354361)
 [0,0.35438)
 [0,0.354452)
 [0,0.354493)
 [0,0.354528)
 [0,0.354818)
 [0,0.354831)
 [0,0.354831)
 [0,0.35499)
 [0,0.35499)
 [0,0.355)
 [0,0.355035)
 [0,0.355128)
 [0,0.35513)
 [0,0.355141)
 [0,0.355141)
 [0,0.355348)
 [0,0.355411)
 [0,0.355456)
 [0,0.355542)
 [0,0.355584)
 [0,0.355608)
 [0,0.355609)
 [0,0.355614)
 [0,0.35563)
 [0,0.355675)
 [0,0.355878)
 [0,0.355985)
 [0,0.356001)
 [0,0.356013)
 [0,0.356114)
 [0,0.356118)
 [0,0.356118)
 [0,0.35632)
 [0,0.356328)
 [0,0.356329)
 [0,0.356393)
 [0,0.356422)
 [0,0.356434)
 [0,0.356439)
 [0,0.356519)
 [0,0.35662)
 [0,0.35662)
 [0,0.356675)
 [0,0.356679)
 [0,0.356721)
 [0,0.356721)
 [0,0.356854)
 [0,0.356948)
 [0,0.357001)
 [0,0.357001)
 [0,0.357095)
 [0,0.357112)
 [0,0.357179)
 [0,0.357239)
 [0,0.357275)
 [0,0.357279)
 [0,0.357375)
 [0,0.357414)
 [0,0.357526)
 [0,0.357628)
 [0,0.357644)
 [0,0.357687)
 [0,0.357707)
 [0,0.357716)
 [0,0.357771)
 [0,0.357799)
 [0,0.358209)
 [0,0.35824)
 [0,0.358265)
 [0,0.358297)
 [0,0.358343)
 [0,0.358421)
 [0,0.358615)
 [0,0.358622)
 [0,0.358645)
 [0,0.358666)
 [0,0.358912)
 [0,0.358935)
 [0,0.35895)
 [0,0.359049)
 [0,0.359068)
 [0,0.359089)
 [0,0.359089)
 [0,0.359113)
 [0,0.359135)
 [0,0.3592)
 [0,0.359227)
 [0,0.359255)
 [0,0.359301)
 [0,0.359302)
 [0,0.35934)
 [0,0.359347)
 [0,0.359356)
 [0,0.359488)
 [0,0.359557)
 [0,0.3596)
 [0,0.359685)
 [0,0.359707)
 [0,0.359806)
 [0,0.359878)
 [0,0.359885)
 [0,0.359907)
 [0,0.359922)
 [0,0.359956)
 [0,0.359974)
 [0,0.35998)
 [0,0.360014)
 [0,0.360028)
 [0,0.360035)
 [0,0.360136)
 [0,0.360168)
 [0,0.360169)
 [0,0.36018)
 [0,0.360203)
 [0,0.360223)
 [0,0.360285)
 [0,0.360285)
 [0,0.360323)
 [0,0.360451)
 [0,0.360462)
 [0,0.360472)
 [0,0.36049)
 [0,0.360494)
 [0,0.360513)
 [0,0.360624)
 [0,0.360627)
 [0,0.360721)
 [0,0.360723)
 [0,0.360817)
 [0,0.360902)
 [0,0.360913)
 [0,0.361022)
 [0,0.361083)
 [0,0.361166)
 [0,0.361248)
 [0,0.361266)
 [0,0.361365)
 [0,0.361388)
 [0,0.3614)
 [0,0.361425)
 [0,0.361448)
 [0,0.361448)
 [0,0.361459)
 [0,0.361471)
 [0,0.3615)
 [0,0.361566)
 [0,0.361707)
 [0,0.361707)
 [0,0.361784)
 [0,0.361809)
 [0,0.361845)
 [0,0.361863)
 [0,0.361889)
 [0,0.361913)
 [0,0.362064)
 [0,0.362079)
 [0,0.362095)
 [0,0.362108)
 [0,0.362108)
 [0,0.362163)
 [0,0.362199)
 [0,0.362215)
 [0,0.362244)
 [0,0.36225)
 [0,0.362278)
 [0,0.362355)
 [0,0.362432)
 [0,0.362465)
 [0,0.362668)
 [0,0.362668)
 [0,0.362691)
 [0,0.36278)
 [0,0.362861)
 [0,0.362862)
 [0,0.362933)
 [0,0.363127)
 [0,0.363138)
 [0,0.36316)
 [0,0.363167)
 [0,0.363226)
 [0,0.363241)
 [0,0.363296)
 [0,0.363325)
 [0,0.363347)
 [0,0.363402)
 [0,0.363431)
 [0,0.363435)
 [0,0.363507)
 [0,0.363552)
 [0,0.363556)
 [0,0.363633)
 [0,0.363639)
 [0,0.363688)
 [0,0.363743)
 [0,0.363804)
 [0,0.363902)
 [0,0.363985)
 [0,0.364001)
 [0,0.364034)
 [0,0.364045)
 [0,0.364047)
 [0,0.364067)
 [0,0.364078)
 [0,0.364243)
 [0,0.364244)
 [0,0.364331)
 [0,0.364335)
 [0,0.364445)
 [0,0.364486)
 [0,0.364506)
 [0,0.364552)
 [0,0.364589)
 [0,0.364606)
 [0,0.36466)
 [0,0.364671)
 [0,0.364677)
 [0,0.364677)
 [0,0.364737)
 [0,0.364837)
 [0,0.36487)
 [0,0.364929)
 [0,0.36494)
 [0,0.364993)
 [0,0.365001)
 [0,0.365059)
 [0,0.365075)
 [0,0.365203)
 [0,0.365246)
 [0,0.365263)
 [0,0.365329)
 [0,0.365409)
 [0,0.365427)
 [0,0.365433)
 [0,0.365453)
 [0,0.365579)
 [0,0.365604)
 [0,0.365636)
 [0,0.365816)
 [0,0.365903)
 [0,0.366007)
 [0,0.366281)
 [0,0.366296)
 [0,0.366314)
 [0,0.366369)
 [0,0.366427)
 [0,0.366431)
 [0,0.366478)
 [0,0.366515)
 [0,0.366565)
 [0,0.366657)
 [0,0.366662)
 [0,0.366809)
 [0,0.366809)
 [0,0.366816)
 [0,0.366885)
 [0,0.366956)
 [0,0.366995)
 [0,0.366995)
 [0,0.36701)
 [0,0.367165)
 [0,0.367165)
 [0,0.367234)
 [0,0.367251)
 [0,0.36731)
 [0,0.367327)
 [0,0.367396)
 [0,0.367396)
 [0,0.367485)
 [0,0.367539)
 [0,0.3676)
 [0,0.367696)
 [0,0.367696)
 [0,0.36772)
 [0,0.367784)
 [0,0.367838)
 [0,0.367865)
 [0,0.367962)
 [0,0.367992)
 [0,0.368023)
 [0,0.368034)
 [0,0.368057)
 [0,0.368079)
 [0,0.368109)
 [0,0.36811)
 [0,0.368122)
 [0,0.368126)
 [0,0.368246)
 [0,0.368306)
 [0,0.368307)
 [0,0.368391)
 [0,0.368402)
 [0,0.368416)
 [0,0.36847)
 [0,0.368517)
 [0,0.368517)
 [0,0.36857)
 [0,0.368702)
 [0,0.368717)
 [0,0.368756)
 [0,0.368774)
 [0,0.368782)
 [0,0.368848)
 [0,0.368896)
 [0,0.368962)
 [0,0.369005)
