point cloud with 16580 points in dimension 3
value range: [0.21412,191.878]
 [0,0.408673)
 [0,0.409068)
 [0,0.409136)
 [0,0.409272)
 [0,0.409508)
 [0,0.409526)
 [0,0.409716)
 [0,0.409883)
 [0,0.409895)
 [0,0.410138)
 [0,0.410154)
 [0,0.410237)
 [0,0.410329)
 [0,0.410412)
 [0,0.410415)
 [0,0.410484)
 [0,0.410519)
 [0,0.410676)
 [0,0.411235)
 [0,0.411255)
 [0,0.411258)
 [0,0.411278)
 [0,0.411424)
 [0,0.41154)
 [0,0.411544)
 [0,0.411596)
 [0,0.411685)
 [0,0.4118)
 [0,0.411851)
 [0,0.411906)
 [0,0.411918)
 [0,0.411985)
 [0,0.412146)
 [0,0.412165)
 [0,0.412213)
 [0,0.412456)
 [0,0.412529)
 [0,0.412549)
 [0,0.412558)
 [0,0.412584)
 [0,0.412595)
 [0,0.412784)
 [0,0.412911)
 [0,0.412966)
 [0,0.41303)
 [0,0.413074)
 [0,0.41313)
 [0,0.413317)
 [0,0.413973)
 [0,0.413991)
 [0,0.414023)
 [0,0.414257)
 [0,0.414384)
 [0,0.414478)
 [0,0.414678)
 [0,0.415013)
 [0,0.415256)
 [0,0.415307)
 [0,0.415381)
 [0,0.415382)
 [0,0.415595)
 [0,0.415656)
 [0,0.415668)
 [0,0.415813)
 [0,0.415827)
 [0,0.415926)
 [0,0.415944)
 [0,0.4161)
 [0,0.416338)
 [0,0.416361)
 [0,0.416661)
 [0,0.416676)
 [0,0.416738)
 [0,0.41688)
 [0,0.41698)
 [0,0.417009)
 [0,0.417167)
 [0,0.417286)
 [0,0.417305)
 [0,0.417361)
 [0,0.417416)
 [0,0.417466)
 [0,0.417788)
 [0,0.417838)
 [0,0.417869)
 [0,0.418076)
 [0,0.418091)
 [0,0.418093)
 [0,0.418134)
 [0,0.418309)
 [0,0.418355)
 [0,0.418368)
 [0,0.418387)
 [0,0.418531)
 [0,0.418613)
 [0,0.418692)
 [0,0.418774)
 [0,0.418899)
 [0,0.419337)
 [0,0.420356)
 [0,0.420474)
 [0,0.420541)
 [0,0.420572)
 [0,0.420601)
 [0,0.420671)
 [0,0.420766)
 [0,0.420905)
 [0,0.421049)
 [0,0.421096)
 [0,0.421262)
 [0,0.421264)
 [0,0.421286)
 [0,0.421315)
 [0,0.421412)
 [0,0.421421)
 [0,0.421428)
 [0,0.421614)
 [0,0.421848)
 [0,0.421849)
 [0,0.422107)
 [0,0.422144)
 [0,0.422154)
 [0,0.422282)
 [0,0.422283)
 [0,0.4224)
 [0,0.422458)
 [0,0.422571)
 [0,0.422627)
 [0,0.422694)
 [0,0.422748)
 [0,0.422895)
 [0,0.422899)
 [0,0.422915)
 [0,0.423008)
 [0,0.423018)
 [0,0.423115)
 [0,0.42314)
 [0,0.42346)
 [0,0.423532)
 [0,0.423823)
 [0,0.423836)
 [0,0.42386)
 [0,0.423926)
 [0,0.423927)
 [0,0.424035)
 [0,0.424227)
 [0,0.424247)
 [0,0.424359)
 [0,0.424376)
 [0,0.424418)
 [0,0.424438)
 [0,0.424726)
 [0,0.424797)
 [0,0.42483)
 [0,0.424833)
 [0,0.424838)
 [0,0.42484)
 [0,0.424854)
 [0,0.424855)
 [0,0.425)
 [0,0.425332)
 [0,0.42542)
 [0,0.425505)
 [0,0.425684)
 [0,0.425753)
 [0,0.425847)
 [0,0.425863)
 [0,0.426011)
 [0,0.426116)
 [0,0.426118)
 [0,0.426156)
 [0,0.426436)
 [0,0.426574)
 [0,0.426598)
 [0,0.426608)
 [0,0.42675)
 [0,0.426763)
 [0,0.426847)
 [0,0.426921)
 [0,0.427038)
 [0,0.427216)
 [0,0.427262)
 [0,0.427277)
 [0,0.42734)
 [0,0.427404)
 [0,0.427508)
 [0,0.427784)
 [0,0.427797)
 [0,0.427956)
 [0,0.428021)
 [0,0.428036)
 [0,0.42816)
 [0,0.428223)
 [0,0.428244)
 [0,0.42834)
 [0,0.428427)
 [0,0.428434)
 [0,0.428521)
 [0,0.428623)
 [0,0.428691)
 [0,0.429028)
 [0,0.429126)
 [0,0.429237)
 [0,0.429273)
 [0,0.429291)
 [0,0.429428)
 [0,0.42945)
 [0,0.429454)
 [0,0.429536)
 [0,0.429819)
 [0,0.429844)
 [0,0.430105)
 [0,0.430183)
 [0,0.430264)
 [0,0.430309)
 [0,0.43037)
 [0,0.430424)
 [0,0.430541)
 [0,0.430551)
 [0,0.430674)
 [0,0.430678)
 [0,0.430728)
 [0,0.430832)
 [0,0.43085)
 [0,0.430852)
 [0,0.430853)
 [0,0.430916)
 [0,0.430941)
 [0,0.431018)
 [0,0.431241)
 [0,0.431275)
 [0,0.431419)
 [0,0.431435)
 [0,0.431488)
 [0,0.43166)
 [0,0.431782)
 [0,0.431853)
 [0,0.432071)
 [0,0.432086)
 [0,0.432183)
 [0,0.432328)
 [0,0.43238)
 [0,0.432411)
 [0,0.432438)
 [0,0.432477)
 [0,0.432614)
 [0,0.432658)
 [0,0.43266)
 [0,0.432734)
 [0,0.432745)
 [0,0.432924)
 [0,0.432948)
 [0,0.432983)
 [0,0.432999)
 [0,0.433186)
 [0,0.433491)
 [0,0.433519)
 [0,0.433555)
 [0,0.433653)
 [0,0.433738)
 [0,0.433762)
 [0,0.433861)
 [0,0.433906)
 [0,0.433955)
 [0,0.434101)
 [0,0.43411)
 [0,0.434122)
 [0,0.434272)
 [0,0.434293)
 [0,0.434305)
 [0,0.434307)
 [0,0.434429)
 [0,0.434448)
 [0,0.434453)
 [0,0.434525)
 [0,0.434773)
 [0,0.434821)
 [0,0.435108)
 [0,0.435138)
 [0,0.435191)
 [0,0.435226)
 [0,0.435238)
 [0,0.435246)
 [0,0.435318)
 [0,0.435516)
 [0,0.43556)
 [0,0.435795)
 [0,0.436007)
 [0,0.436059)
 [0,0.43607)
 [0,0.436244)
 [0,0.436259)
 [0,0.436321)
 [0,0.436485)
 [0,0.436543)
 [0,0.436827)
 [0,0.436829)
 [0,0.436927)
 [0,0.436972)
 [0,0.436999)
 [0,0.437018)
 [0,0.43711)
 [0,0.437124)
 [0,0.437326)
 [0,0.437384)
 [0,0.437404)
 [0,0.437405)
 [0,0.437433)
 [0,0.437437)
 [0,0.437455)
 [0,0.437497)
 [0,0.437543)
 [0,0.43755)
 [0,0.437579)
 [0,0.437581)
 [0,0.437652)
 [0,0.437658)
 [0,0.437843)
 [0,0.437899)
 [0,0.4381)
 [0,0.438243)
 [0,0.438273)
 [0,0.438343)
 [0,0.438349)
 [0,0.438355)
 [0,0.438419)
 [0,0.438526)
 [0,0.43853)
 [0,0.438674)
 [0,0.438762)
 [0,0.438872)
 [0,0.439049)
 [0,0.439056)
 [0,0.43907)
 [0,0.439073)
 [0,0.439221)
 [0,0.439233)
 [0,0.439266)
 [0,0.43939)
 [0,0.439426)
 [0,0.439451)
 [0,0.439547)
 [0,0.439578)
 [0,0.439666)
 [0,0.439745)
 [0,0.439759)
 [0,0.439781)
 [0,0.439847)
 [0,0.43995)
 [0,0.440022)
 [0,0.44021)
 [0,0.440269)
 [0,0.440323)
 [0,0.440354)
 [0,0.440445)
 [0,0.440461)
 [0,0.440561)
 [0,0.440601)
 [0,0.440658)
 [0,0.440798)
 [0,0.440962)
 [0,0.441098)
 [0,0.441249)
 [0,0.441287)
 [0,0.441378)
 [0,0.441408)
 [0,0.441489)
 [0,0.441493)
 [0,0.441519)
 [0,0.441525)
 [0,0.441567)
 [0,0.441636)
 [0,0.441739)
 [0,0.441779)
 [0,0.441788)
 [0,0.441953)
 [0,0.442086)
 [0,0.442131)
 [0,0.442197)
 [0,0.442259)
 [0,0.442298)
 [0,0.44247)
 [0,0.442629)
 [0,0.442728)
 [0,0.442776)
 [0,0.442806)
 [0,0.442829)
 [0,0.442972)
 [0,0.443103)
 [0,0.443105)
 [0,0.44321)
 [0,0.44322)
 [0,0.443221)
 [0,0.443248)
 [0,0.443292)
 [0,0.443369)
 [0,0.4434)
 [0,0.443493)
 [0,0.443513)
 [0,0.443668)
 [0,0.44367)
 [0,0.443761)
 [0,0.443764)
 [0,0.443823)
 [0,0.443925)
 [0,0.443949)
 [0,0.444091)
 [0,0.444143)
 [0,0.444255)
 [0,0.444318)
 [0,0.4445)
 [0,0.444892)
 [0,0.444973)
 [0,0.445253)
 [0,0.445313)
 [0,0.44543)
 [0,0.445432)
 [0,0.445462)
 [0,0.445491)
 [0,0.445583)
 [0,0.445702)
 [0,0.445768)
 [0,0.44584)
 [0,0.445871)
 [0,0.44593)
 [0,0.446009)
 [0,0.446112)
 [0,0.446288)
 [0,0.446333)
 [0,0.446503)
 [0,0.446526)
 [0,0.446548)
 [0,0.446579)
 [0,0.446646)
 [0,0.446676)
 [0,0.446805)
 [0,0.4469)
 [0,0.446933)
 [0,0.447061)
 [0,0.447065)
 [0,0.447076)
 [0,0.447168)
 [0,0.447214)
 [0,0.447355)
 [0,0.44738)
 [0,0.447507)
 [0,0.447508)
 [0,0.447518)
 [0,0.447529)
 [0,0.447986)
 [0,0.448035)
 [0,0.448039)
 [0,0.448108)
 [0,0.44813)
 [0,0.448342)
 [0,0.448344)
 [0,0.448371)
 [0,0.448391)
 [0,0.448408)
 [0,0.448416)
 [0,0.448467)
 [0,0.448502)
 [0,0.44859)
 [0,0.448595)
 [0,0.448698)
 [0,0.448733)
 [0,0.448807)
 [0,0.448825)
 [0,0.44883)
 [0,0.448852)
 [0,0.448905)
 [0,0.448959)
 [0,0.449032)
 [0,0.449058)
 [0,0.449072)
 [0,0.449211)
 [0,0.449235)
 [0,0.449246)
 [0,0.44933)
 [0,0.449335)
 [0,0.449356)
 [0,0.449422)
 [0,0.449437)
 [0,0.449484)
 [0,0.449624)
 [0,0.449653)
 [0,0.449668)
 [0,0.449707)
 [0,0.449794)
 [0,0.449801)
 [0,0.449819)
 [0,0.449841)
 [0,0.449941)
 [0,0.450032)
 [0,0.450039)
 [0,0.45011)
 [0,0.450135)
 [0,0.450248)
 [0,0.450377)
 [0,0.450431)
 [0,0.450448)
 [0,0.450535)
 [0,0.450556)
 [0,0.450626)
 [0,0.450662)
 [0,0.450704)
 [0,0.450818)
 [0,0.450832)
 [0,0.450855)
 [0,0.450943)
 [0,0.450958)
 [0,0.451192)
 [0,0.451286)
 [0,0.451528)
 [0,0.451566)
 [0,0.451571)
 [0,0.451639)
 [0,0.451645)
 [0,0.451675)
 [0,0.451797)
 [0,0.451801)
 [0,0.451914)
 [0,0.451942)
 [0,0.451988)
 [0,0.452002)
 [0,0.452105)
 [0,0.452299)
 [0,0.4523)
 [0,0.452323)
 [0,0.452434)
 [0,0.452439)
 [0,0.452494)
 [0,0.452568)
 [0,0.452624)
 [0,0.452628)
 [0,0.452643)
 [0,0.452685)
 [0,0.452731)
 [0,0.452747)
 [0,0.452749)
 [0,0.452756)
 [0,0.452869)
 [0,0.452904)
 [0,0.452947)
 [0,0.453039)
 [0,0.453045)
 [0,0.453095)
 [0,0.453166)
 [0,0.453199)
 [0,0.45331)
 [0,0.453678)
 [0,0.453733)
 [0,0.453736)
 [0,0.453803)
 [0,0.453934)
 [0,0.453943)
 [0,0.454045)
 [0,0.454067)
 [0,0.454098)
 [0,0.45413)
 [0,0.454234)
 [0,0.454237)
 [0,0.454242)
 [0,0.454291)
 [0,0.454361)
 [0,0.454581)
 [0,0.454604)
 [0,0.454882)
 [0,0.454963)
 [0,0.454988)
 [0,0.455034)
 [0,0.455068)
 [0,0.455093)
 [0,0.455099)
 [0,0.455141)
 [0,0.455143)
 [0,0.455175)
 [0,0.45521)
 [0,0.455238)
 [0,0.455249)
 [0,0.45525)
 [0,0.455451)
 [0,0.455465)
 [0,0.455594)
 [0,0.455631)
 [0,0.455674)
 [0,0.45571)
 [0,0.455743)
 [0,0.455768)
 [0,0.455958)
 [0,0.456106)
 [0,0.456113)
 [0,0.456154)
 [0,0.456167)
 [0,0.456219)
 [0,0.456236)
 [0,0.45625)
 [0,0.456264)
 [0,0.456282)
 [0,0.4563)
 [0,0.456378)
 [0,0.456425)
 [0,0.456531)
 [0,0.456574)
 [0,0.456579)
 [0,0.456619)
 [0,0.456661)
 [0,0.456797)
 [0,0.456814)
 [0,0.456885)
 [0,0.456993)
 [0,0.457046)
 [0,0.457103)
 [0,0.457161)
 [0,0.45733)
 [0,0.457361)
 [0,0.457408)
 [0,0.457443)
 [0,0.457509)
 [0,0.45752)
 [0,0.457571)
 [0,0.457595)
 [0,0.45767)
 [0,0.457681)
 [0,0.457705)
 [0,0.457764)
 [0,0.457803)
 [0,0.45782)
 [0,0.457869)
 [0,0.457871)
 [0,0.457968)
 [0,0.458051)
 [0,0.458101)
 [0,0.458107)
 [0,0.458122)
 [0,0.458296)
 [0,0.458322)
 [0,0.458385)
 [0,0.458394)
 [0,0.458505)
 [0,0.458577)
 [0,0.458815)
 [0,0.45882)
 [0,0.458974)
 [0,0.458976)
 [0,0.458992)
 [0,0.459005)
 [0,0.459036)
 [0,0.45925)
 [0,0.459424)
 [0,0.459432)
 [0,0.459512)
 [0,0.459578)
 [0,0.459632)
 [0,0.459742)
 [0,0.459742)
 [0,0.460201)
 [0,0.460204)
 [0,0.460239)
 [0,0.460302)
 [0,0.460341)
 [0,0.460347)
 [0,0.460403)
 [0,0.46044)
 [0,0.460488)
 [0,0.460527)
 [0,0.460681)
 [0,0.460711)
 [0,0.460751)
 [0,0.46094)
 [0,0.460982)
 [0,0.461012)
 [0,0.461012)
 [0,0.461047)
 [0,0.461071)
 [0,0.461139)
 [0,0.461141)
 [0,0.461218)
 [0,0.461268)
 [0,0.461328)
 [0,0.461585)
 [0,0.461767)
 [0,0.46183)
 [0,0.461903)
 [0,0.461935)
 [0,0.462026)
 [0,0.462116)
 [0,0.462187)
 [0,0.462191)
 [0,0.462232)
 [0,0.462254)
 [0,0.462356)
 [0,0.462369)
 [0,0.462373)
 [0,0.462452)
 [0,0.462589)
 [0,0.462612)
 [0,0.462756)
 [0,0.462793)
 [0,0.463015)
 [0,0.463026)
 [0,0.463223)
 [0,0.463268)
 [0,0.463281)
 [0,0.463303)
 [0,0.463307)
 [0,0.463348)
 [0,0.46337)
 [0,0.463413)
 [0,0.463442)
 [0,0.463535)
 [0,0.463561)
 [0,0.463581)
 [0,0.463647)
 [0,0.463657)
 [0,0.463698)
 [0,0.463806)
 [0,0.463806)
 [0,0.463872)
 [0,0.463915)
 [0,0.463932)
 [0,0.464056)
 [0,0.464083)
 [0,0.464107)
 [0,0.464173)
 [0,0.46419)
 [0,0.464266)
 [0,0.464326)
 [0,0.464408)
 [0,0.464423)
 [0,0.464434)
 [0,0.464472)
 [0,0.464554)
 [0,0.464768)
 [0,0.464791)
 [0,0.464819)
 [0,0.464863)
 [0,0.464868)
 [0,0.465179)
 [0,0.465192)
 [0,0.465205)
 [0,0.465244)
 [0,0.465373)
 [0,0.465437)
 [0,0.465474)
 [0,0.465498)
 [0,0.465523)
 [0,0.465602)
 [0,0.465728)
 [0,0.465791)
 [0,0.465816)
 [0,0.466018)
 [0,0.466062)
 [0,0.466111)
 [0,0.466149)
 [0,0.466169)
 [0,0.466224)
 [0,0.466241)
 [0,0.466319)
 [0,0.466403)
 [0,0.466411)
 [0,0.466465)
 [0,0.466507)
 [0,0.466552)
 [0,0.466564)
 [0,0.466772)
 [0,0.466908)
 [0,0.466938)
 [0,0.466955)
 [0,0.466967)
 [0,0.467005)
 [0,0.46701)
 [0,0.467116)
 [0,0.467187)
 [0,0.467224)
 [0,0.46723)
 [0,0.467246)
 [0,0.467251)
 [0,0.467396)
 [0,0.467422)
 [0,0.467446)
 [0,0.467493)
 [0,0.467515)
 [0,0.467528)
 [0,0.467568)
 [0,0.46759)
 [0,0.467641)
 [0,0.467793)
 [0,0.467815)
 [0,0.46787)
 [0,0.467901)
 [0,0.467936)
 [0,0.468118)
 [0,0.468298)
 [0,0.468336)
 [0,0.468343)
 [0,0.468394)
 [0,0.468407)
 [0,0.468597)
 [0,0.468629)
 [0,0.468642)
 [0,0.468663)
 [0,0.468796)
 [0,0.468874)
 [0,0.468885)
 [0,0.469005)
 [0,0.469165)
 [0,0.469213)
 [0,0.469236)
 [0,0.469245)
 [0,0.469308)
 [0,0.469444)
 [0,0.469481)
 [0,0.469593)
 [0,0.469673)
 [0,0.469832)
 [0,0.469883)
 [0,0.469987)
 [0,0.470018)
 [0,0.470048)
 [0,0.470118)
 [0,0.470335)
 [0,0.470335)
 [0,0.470487)
 [0,0.470505)
 [0,0.470541)
 [0,0.470628)
 [0,0.470632)
 [0,0.470635)
 [0,0.470703)
 [0,0.470786)
 [0,0.470958)
 [0,0.470989)
 [0,0.471053)
 [0,0.471056)
 [0,0.471109)
 [0,0.47114)
 [0,0.471146)
 [0,0.471223)
 [0,0.471271)
 [0,0.471289)
 [0,0.471327)
 [0,0.471393)
 [0,0.471417)
 [0,0.471417)
 [0,0.471422)
 [0,0.471436)
 [0,0.471601)
 [0,0.47172)
 [0,0.471807)
 [0,0.471812)
 [0,0.471835)
 [0,0.471836)
 [0,0.471846)
 [0,0.471878)
 [0,0.471893)
 [0,0.471927)
 [0,0.472042)
 [0,0.472042)
 [0,0.472071)
 [0,0.472118)
 [0,0.472139)
 [0,0.472143)
 [0,0.472155)
 [0,0.472242)
 [0,0.472262)
 [0,0.472286)
 [0,0.472387)
 [0,0.472449)
 [0,0.472451)
 [0,0.4725)
 [0,0.472529)
 [0,0.472619)
 [0,0.472675)
 [0,0.472729)
 [0,0.472762)
 [0,0.47279)
 [0,0.472821)
 [0,0.472876)
 [0,0.472933)
 [0,0.473012)
 [0,0.47302)
 [0,0.473077)
 [0,0.473128)
 [0,0.473145)
 [0,0.473186)
 [0,0.47323)
 [0,0.473259)
 [0,0.473349)
 [0,0.473411)
 [0,0.473466)
 [0,0.473504)
 [0,0.473548)
 [0,0.473574)
 [0,0.473612)
 [0,0.473623)
 [0,0.47369)
 [0,0.473757)
 [0,0.473917)
 [0,0.473951)
 [0,0.474121)
 [0,0.474139)
 [0,0.474148)
 [0,0.474303)
 [0,0.47451)
 [0,0.47456)
 [0,0.474565)
 [0,0.474656)
 [0,0.474692)
 [0,0.474767)
 [0,0.474794)
 [0,0.474835)
 [0,0.47485)
 [0,0.474907)
 [0,0.47493)
 [0,0.474992)
 [0,0.475013)
 [0,0.475036)
 [0,0.47512)
 [0,0.475192)
 [0,0.475247)
 [0,0.475257)
 [0,0.47537)
 [0,0.475405)
 [0,0.47545)
 [0,0.475679)
 [0,0.47568)
 [0,0.475735)
 [0,0.475779)
 [0,0.475819)
 [0,0.475831)
 [0,0.475862)
 [0,0.475889)
 [0,0.475904)
 [0,0.475946)
 [0,0.475985)
 [0,0.476083)
 [0,0.47611)
 [0,0.476129)
 [0,0.47627)
 [0,0.476282)
 [0,0.476283)
 [0,0.47629)
 [0,0.476311)
 [0,0.476434)
 [0,0.476513)
 [0,0.476566)
 [0,0.47657)
 [0,0.476598)
 [0,0.476642)
 [0,0.476681)
 [0,0.476695)
 [0,0.476841)
 [0,0.476853)
 [0,0.4769)
 [0,0.477004)
 [0,0.477062)
 [0,0.477087)
 [0,0.477096)
 [0,0.477114)
 [0,0.477117)
 [0,0.477135)
 [0,0.477159)
 [0,0.477218)
 [0,0.477247)
 [0,0.477279)
 [0,0.477303)
 [0,0.477308)
 [0,0.477315)
 [0,0.477507)
 [0,0.477518)
 [0,0.477586)
 [0,0.477639)
 [0,0.47764)
 [0,0.477709)
