point cloud with 81081 points in dimension 3
value range: [0.00282822,274.684]
 [0,0.13318)
 [0,0.133462)
 [0,0.133724)
 [0,0.134451)
 [0,0.134659)
 [0,0.135204)
 [0,0.13534)
 [0,0.136488)
 [0,0.136624)
 [0,0.136693)
 [0,0.1372)
 [0,0.137233)
 [0,0.137674)
 [0,0.137819)
 [0,0.138)
 [0,0.138311)
 [0,0.138924)
 [0,0.139004)
 [0,0.139284)
 [0,0.139864)
 [0,0.140407)
 [0,0.140602)
 [0,0.140602)
 [0,0.140869)
 [0,0.141174)
 [0,0.141354)
 [0,0.141535)
 [0,0.142443)
 [0,0.142443)
 [0,0.142804)
 [0,0.142899)
 [0,0.143)
 [0,0.143178)
 [0,0.143377)
 [0,0.143544)
 [0,0.143736)
 [0,0.144059)
 [0,0.144472)
 [0,0.144544)
 [0,0.145041)
 [0,0.145671)
 [0,0.146031)
 [0,0.146123)
 [0,0.146123)
 [0,0.146154)
 [0,0.146386)
 [0,0.146536)
 [0,0.146632)
 [0,0.147027)
 [0,0.147054)
 [0,0.147085)
 [0,0.147665)
 [0,0.147719)
 [0,0.147733)
 [0,0.148013)
 [0,0.148486)
 [0,0.14895)
 [0,0.149164)
 [0,0.149723)
 [0,0.150416)
 [0,0.150416)
 [0,0.150526)
 [0,0.150602)
 [0,0.150867)
 [0,0.151093)
 [0,0.151212)
 [0,0.151331)
 [0,0.1514)
 [0,0.151714)
 [0,0.151793)
 [0,0.152069)
 [0,0.152119)
 [0,0.152201)
 [0,0.152296)
 [0,0.152594)
 [0,0.152738)
 [0,0.15297)
 [0,0.152977)
 [0,0.153118)
 [0,0.15316)
 [0,0.153457)
 [0,0.153551)
 [0,0.153935)
 [0,0.154029)
 [0,0.155467)
 [0,0.156083)
 [0,0.15663)
 [0,0.157436)
 [0,0.157509)
 [0,0.158824)
 [0,0.158928)
 [0,0.159226)
 [0,0.159298)
 [0,0.159455)
 [0,0.159477)
 [0,0.159762)
 [0,0.160378)
 [0,0.160415)
 [0,0.160602)
 [0,0.160702)
 [0,0.160897)
 [0,0.161245)
 [0,0.161245)
 [0,0.161376)
 [0,0.161617)
 [0,0.161697)
 [0,0.161793)
 [0,0.162308)
 [0,0.162459)
 [0,0.162788)
 [0,0.162791)
 [0,0.163077)
 [0,0.16311)
 [0,0.163355)
 [0,0.163527)
 [0,0.163689)
 [0,0.164149)
 [0,0.164201)
 [0,0.164268)
 [0,0.164806)
 [0,0.164924)
 [0,0.165109)
 [0,0.165197)
 [0,0.165327)
 [0,0.165342)
 [0,0.165469)
 [0,0.165593)
 [0,0.165855)
 [0,0.166208)
 [0,0.166355)
 [0,0.166481)
 [0,0.166581)
 [0,0.166589)
 [0,0.166589)
 [0,0.166604)
 [0,0.166643)
 [0,0.166973)
 [0,0.167107)
 [0,0.167191)
 [0,0.16726)
 [0,0.167296)
 [0,0.167356)
 [0,0.167598)
 [0,0.167601)
 [0,0.168074)
 [0,0.16822)
 [0,0.16822)
 [0,0.16876)
 [0,0.169012)
 [0,0.169027)
 [0,0.169027)
 [0,0.169367)
 [0,0.169496)
 [0,0.169779)
 [0,0.169956)
 [0,0.170135)
 [0,0.170176)
 [0,0.170206)
 [0,0.170309)
 [0,0.170414)
 [0,0.170426)
 [0,0.170426)
 [0,0.170531)
 [0,0.170602)
 [0,0.170848)
 [0,0.170942)
 [0,0.17102)
 [0,0.17112)
 [0,0.171164)
 [0,0.171732)
 [0,0.17182)
 [0,0.171828)
 [0,0.172038)
 [0,0.172186)
 [0,0.172201)
 [0,0.172262)
 [0,0.172308)
 [0,0.172679)
 [0,0.172803)
 [0,0.173219)
 [0,0.173349)
 [0,0.173349)
 [0,0.173511)
 [0,0.173528)
 [0,0.173589)
 [0,0.173761)
 [0,0.173807)
 [0,0.173807)
 [0,0.174003)
 [0,0.17404)
 [0,0.174155)
 [0,0.174201)
 [0,0.174347)
 [0,0.174393)
 [0,0.174402)
 [0,0.174734)
 [0,0.174771)
 [0,0.174897)
 [0,0.174943)
 [0,0.175137)
 [0,0.175231)
 [0,0.175354)
 [0,0.175414)
 [0,0.175482)
 [0,0.175571)
 [0,0.175764)
 [0,0.175787)
 [0,0.17596)
 [0,0.176026)
 [0,0.176255)
 [0,0.1764)
 [0,0.176477)
 [0,0.176477)
 [0,0.176502)
 [0,0.176709)
 [0,0.176819)
 [0,0.176918)
 [0,0.177102)
 [0,0.177234)
 [0,0.177342)
 [0,0.17737)
 [0,0.177539)
 [0,0.177724)
 [0,0.17789)
 [0,0.178045)
 [0,0.178138)
 [0,0.178314)
 [0,0.178508)
 [0,0.1786)
 [0,0.178676)
 [0,0.178846)
 [0,0.178933)
 [0,0.178941)
 [0,0.179011)
 [0,0.179011)
 [0,0.179047)
 [0,0.179287)
 [0,0.179402)
 [0,0.179402)
 [0,0.179471)
 [0,0.179689)
 [0,0.179694)
 [0,0.179725)
 [0,0.179789)
 [0,0.179836)
 [0,0.180011)
 [0,0.180269)
 [0,0.18071)
 [0,0.180768)
 [0,0.180853)
 [0,0.181157)
 [0,0.181177)
 [0,0.181177)
 [0,0.181342)
 [0,0.181408)
 [0,0.181532)
 [0,0.181541)
 [0,0.181706)
 [0,0.181797)
 [0,0.181813)
 [0,0.181835)
 [0,0.182003)
 [0,0.182016)
 [0,0.182025)
 [0,0.182222)
 [0,0.182387)
 [0,0.182428)
 [0,0.182439)
 [0,0.182439)
 [0,0.182464)
 [0,0.182497)
 [0,0.182609)
 [0,0.182609)
 [0,0.182792)
 [0,0.183096)
 [0,0.183153)
 [0,0.183172)
 [0,0.18324)
 [0,0.1836)
 [0,0.183674)
 [0,0.183763)
 [0,0.183763)
 [0,0.183861)
 [0,0.184011)
 [0,0.184092)
 [0,0.184201)
 [0,0.184296)
 [0,0.184353)
 [0,0.184358)
 [0,0.184456)
 [0,0.184459)
 [0,0.184556)
 [0,0.184695)
 [0,0.184716)
 [0,0.184805)
 [0,0.184805)
 [0,0.185068)
 [0,0.185132)
 [0,0.185238)
 [0,0.185283)
 [0,0.185585)
 [0,0.185586)
 [0,0.185602)
 [0,0.185607)
 [0,0.185699)
 [0,0.185884)
 [0,0.185952)
 [0,0.185973)
 [0,0.186038)
 [0,0.186102)
 [0,0.186132)
 [0,0.186196)
 [0,0.186261)
 [0,0.186424)
 [0,0.186488)
 [0,0.186601)
 [0,0.186724)
 [0,0.186815)
 [0,0.186893)
 [0,0.186936)
 [0,0.186944)
 [0,0.187024)
 [0,0.187243)
 [0,0.187257)
 [0,0.187323)
 [0,0.187427)
 [0,0.187545)
 [0,0.187579)
 [0,0.187771)
 [0,0.187809)
 [0,0.187843)
 [0,0.187883)
 [0,0.188096)
 [0,0.188112)
 [0,0.188383)
 [0,0.188489)
 [0,0.188502)
 [0,0.188566)
 [0,0.1886)
 [0,0.188664)
 [0,0.188693)
 [0,0.188809)
 [0,0.189275)
 [0,0.189275)
 [0,0.189283)
 [0,0.189447)
 [0,0.189452)
 [0,0.189528)
 [0,0.189621)
 [0,0.189789)
 [0,0.189842)
 [0,0.19)
 [0,0.190003)
 [0,0.190066)
 [0,0.190118)
 [0,0.190157)
 [0,0.190245)
 [0,0.190287)
 [0,0.190465)
 [0,0.190625)
 [0,0.190646)
 [0,0.190672)
 [0,0.190709)
 [0,0.190924)
 [0,0.190939)
 [0,0.191003)
 [0,0.191003)
 [0,0.191003)
 [0,0.191024)
 [0,0.191086)
 [0,0.191149)
 [0,0.191157)
 [0,0.191324)
 [0,0.191377)
 [0,0.19145)
 [0,0.19146)
 [0,0.191512)
 [0,0.191596)
 [0,0.191635)
 [0,0.19176)
 [0,0.191815)
 [0,0.19195)
 [0,0.1922)
 [0,0.192284)
 [0,0.192398)
 [0,0.192398)
 [0,0.192416)
 [0,0.192442)
 [0,0.192606)
 [0,0.192627)
 [0,0.192761)
 [0,0.192844)
 [0,0.192899)
 [0,0.193217)
 [0,0.193228)
 [0,0.193238)
 [0,0.193331)
 [0,0.193331)
 [0,0.193342)
 [0,0.193494)
 [0,0.19383)
 [0,0.19383)
 [0,0.193889)
 [0,0.193982)
 [0,0.194077)
 [0,0.194139)
 [0,0.194139)
 [0,0.194165)
 [0,0.19418)
 [0,0.19425)
 [0,0.194517)
 [0,0.194551)
 [0,0.194589)
 [0,0.194859)
 [0,0.195092)
 [0,0.195113)
 [0,0.195126)
 [0,0.195208)
 [0,0.195233)
 [0,0.195243)
 [0,0.19551)
 [0,0.195604)
 [0,0.195816)
 [0,0.195819)
 [0,0.195923)
 [0,0.195931)
 [0,0.195972)
 [0,0.196003)
 [0,0.19601)
 [0,0.196011)
 [0,0.196023)
 [0,0.196025)
 [0,0.196105)
 [0,0.196115)
 [0,0.196125)
 [0,0.196255)
 [0,0.196329)
 [0,0.196367)
 [0,0.196469)
 [0,0.196657)
 [0,0.197023)
 [0,0.197254)
 [0,0.197428)
 [0,0.197497)
 [0,0.197717)
 [0,0.19774)
 [0,0.197851)
 [0,0.19801)
 [0,0.198093)
 [0,0.198116)
 [0,0.198172)
 [0,0.198305)
 [0,0.19854)
 [0,0.198816)
 [0,0.19891)
 [0,0.199023)
 [0,0.199023)
 [0,0.19909)
 [0,0.199091)
 [0,0.1991)
 [0,0.199181)
 [0,0.199223)
 [0,0.199249)
 [0,0.199271)
 [0,0.199362)
 [0,0.199362)
 [0,0.199409)
 [0,0.199462)
 [0,0.199492)
 [0,0.19973)
 [0,0.19985)
 [0,0.19986)
 [0,0.199985)
 [0,0.200002)
 [0,0.20004)
 [0,0.200142)
 [0,0.200412)
 [0,0.200445)
 [0,0.200644)
 [0,0.200721)
 [0,0.200801)
 [0,0.200943)
 [0,0.20102)
 [0,0.201189)
 [0,0.2014)
 [0,0.2014)
 [0,0.201405)
 [0,0.201427)
 [0,0.201437)
 [0,0.201457)
 [0,0.201556)
 [0,0.201557)
 [0,0.201557)
 [0,0.201636)
 [0,0.201676)
 [0,0.201683)
 [0,0.201695)
 [0,0.201718)
 [0,0.201735)
 [0,0.201792)
 [0,0.201911)
 [0,0.202062)
 [0,0.2022)
 [0,0.202201)
 [0,0.20225)
 [0,0.202277)
 [0,0.202277)
 [0,0.202356)
 [0,0.202356)
 [0,0.202467)
 [0,0.202608)
 [0,0.202833)
 [0,0.202941)
 [0,0.203002)
 [0,0.20303)
 [0,0.203059)
 [0,0.203066)
 [0,0.203096)
 [0,0.20318)
 [0,0.203199)
 [0,0.203246)
 [0,0.203335)
 [0,0.203342)
 [0,0.203421)
 [0,0.203423)
 [0,0.203436)
 [0,0.203482)
 [0,0.203495)
 [0,0.203531)
 [0,0.203553)
 [0,0.20357)
 [0,0.203708)
 [0,0.20373)
 [0,0.203855)
 [0,0.203855)
 [0,0.203944)
 [0,0.204002)
 [0,0.204022)
 [0,0.204039)
 [0,0.20412)
 [0,0.204247)
 [0,0.204248)
 [0,0.204314)
 [0,0.204414)
 [0,0.204414)
 [0,0.204416)
 [0,0.204443)
 [0,0.20456)
 [0,0.204629)
 [0,0.204687)
 [0,0.204707)
 [0,0.204707)
 [0,0.204788)
 [0,0.204793)
 [0,0.204863)
 [0,0.205061)
 [0,0.205061)
 [0,0.205105)
 [0,0.205183)
 [0,0.205183)
 [0,0.205244)
 [0,0.2053)
 [0,0.205419)
 [0,0.205448)
 [0,0.205548)
 [0,0.20565)
 [0,0.20565)
 [0,0.205779)
 [0,0.205789)
 [0,0.205915)
 [0,0.205973)
 [0,0.205973)
 [0,0.206051)
 [0,0.206167)
 [0,0.206197)
 [0,0.20639)
 [0,0.206495)
 [0,0.206526)
 [0,0.206633)
 [0,0.206635)
 [0,0.206652)
 [0,0.206652)
 [0,0.2067)
 [0,0.206729)
 [0,0.206785)
 [0,0.206865)
 [0,0.206969)
 [0,0.207135)
 [0,0.207155)
 [0,0.207155)
 [0,0.207171)
 [0,0.207171)
 [0,0.207195)
 [0,0.207234)
 [0,0.207234)
 [0,0.207239)
 [0,0.207273)
 [0,0.207461)
 [0,0.207473)
 [0,0.207589)
 [0,0.207634)
 [0,0.207639)
 [0,0.207762)
 [0,0.207781)
 [0,0.207791)
 [0,0.207964)
 [0,0.208002)
 [0,0.208019)
 [0,0.208062)
 [0,0.208086)
 [0,0.208125)
 [0,0.208166)
 [0,0.208173)
 [0,0.208214)
 [0,0.208255)
 [0,0.208346)
 [0,0.208403)
 [0,0.208586)
 [0,0.208598)
 [0,0.208626)
 [0,0.208626)
 [0,0.208693)
 [0,0.208777)
 [0,0.208799)
 [0,0.20883)
 [0,0.208888)
 [0,0.20901)
 [0,0.20906)
 [0,0.209096)
 [0,0.209172)
 [0,0.20923)
 [0,0.209246)
 [0,0.209303)
 [0,0.209304)
 [0,0.209347)
 [0,0.209423)
 [0,0.209442)
 [0,0.209469)
 [0,0.209538)
 [0,0.209602)
 [0,0.209774)
 [0,0.209805)
 [0,0.210021)
 [0,0.21004)
 [0,0.210152)
 [0,0.210162)
 [0,0.210231)
 [0,0.210238)
 [0,0.210278)
 [0,0.21043)
 [0,0.210523)
 [0,0.210668)
 [0,0.21076)
 [0,0.210772)
 [0,0.21095)
 [0,0.211009)
 [0,0.21101)
 [0,0.211021)
 [0,0.211192)
 [0,0.211227)
 [0,0.2114)
 [0,0.211419)
 [0,0.211492)
 [0,0.211518)
 [0,0.21154)
 [0,0.211604)
 [0,0.211625)
 [0,0.211627)
 [0,0.211854)
 [0,0.211896)
 [0,0.211937)
 [0,0.211981)
 [0,0.212)
 [0,0.212002)
 [0,0.212038)
 [0,0.212047)
 [0,0.212047)
 [0,0.21205)
 [0,0.212132)
 [0,0.212132)
 [0,0.212163)
 [0,0.2122)
 [0,0.212208)
 [0,0.212236)
 [0,0.212462)
 [0,0.212565)
 [0,0.212603)
 [0,0.212615)
 [0,0.212728)
 [0,0.212758)
 [0,0.212777)
 [0,0.21281)
 [0,0.212906)
 [0,0.212953)
 [0,0.213002)
 [0,0.213002)
 [0,0.213026)
 [0,0.213026)
 [0,0.213038)
 [0,0.213084)
 [0,0.213138)
 [0,0.213153)
 [0,0.213235)
 [0,0.213284)
 [0,0.213284)
 [0,0.213321)
 [0,0.213551)
 [0,0.21356)
 [0,0.213591)
 [0,0.2136)
 [0,0.2136)
 [0,0.213654)
 [0,0.213694)
 [0,0.213715)
 [0,0.213741)
 [0,0.213789)
 [0,0.213846)
 [0,0.213846)
 [0,0.213925)
 [0,0.213928)
 [0,0.213937)
 [0,0.214009)
 [0,0.214021)
 [0,0.214105)
 [0,0.214105)
 [0,0.214114)
 [0,0.214114)
 [0,0.21417)
 [0,0.214264)
 [0,0.214366)
 [0,0.214402)
 [0,0.214441)
 [0,0.214479)
 [0,0.214672)
 [0,0.214674)
 [0,0.214684)
 [0,0.214709)
 [0,0.21473)
 [0,0.214742)
 [0,0.214933)
 [0,0.215037)
 [0,0.215058)
 [0,0.215128)
 [0,0.215205)
 [0,0.215205)
 [0,0.21523)
 [0,0.215232)
 [0,0.215258)
 [0,0.215335)
 [0,0.21552)
 [0,0.215557)
 [0,0.215594)
 [0,0.215604)
 [0,0.215615)
 [0,0.215629)
 [0,0.215713)
 [0,0.215727)
 [0,0.215745)
 [0,0.215796)
 [0,0.21587)
 [0,0.216004)
 [0,0.216095)
 [0,0.216104)
 [0,0.21612)
 [0,0.216148)
 [0,0.216171)
 [0,0.216271)
 [0,0.216333)
 [0,0.216333)
 [0,0.216333)
 [0,0.216333)
 [0,0.216363)
 [0,0.216391)
 [0,0.216412)
 [0,0.216449)
 [0,0.216474)
 [0,0.216518)
 [0,0.216518)
 [0,0.216537)
 [0,0.216585)
 [0,0.216592)
 [0,0.216603)
 [0,0.216615)
 [0,0.21664)
 [0,0.216668)
 [0,0.216689)
 [0,0.216781)
 [0,0.216781)
 [0,0.216788)
 [0,0.217)
 [0,0.217002)
 [0,0.217058)
 [0,0.217076)
 [0,0.217083)
 [0,0.217083)
 [0,0.217113)
 [0,0.217138)
 [0,0.217331)
 [0,0.217368)
 [0,0.217442)
 [0,0.217451)
 [0,0.217495)
 [0,0.217559)
 [0,0.217598)
 [0,0.217635)
 [0,0.217745)
 [0,0.217849)
 [0,0.217862)
 [0,0.217904)
 [0,0.217911)
 [0,0.217911)
 [0,0.217954)
 [0,0.218021)
 [0,0.218051)
 [0,0.218083)
 [0,0.218131)
 [0,0.218186)
 [0,0.218195)
 [0,0.218289)
 [0,0.218325)
 [0,0.21833)
 [0,0.218332)
 [0,0.218332)
 [0,0.218357)
 [0,0.218449)
 [0,0.218449)
 [0,0.218504)
 [0,0.218516)
 [0,0.218552)
 [0,0.218552)
 [0,0.218625)
 [0,0.21871)
 [0,0.21871)
 [0,0.21882)
 [0,0.21882)
 [0,0.218826)
 [0,0.218826)
 [0,0.218826)
 [0,0.218827)
 [0,0.218961)
 [0,0.219009)
 [0,0.21902)
 [0,0.219082)
 [0,0.219101)
 [0,0.219164)
 [0,0.219174)
 [0,0.219185)
 [0,0.219244)
 [0,0.219276)
 [0,0.219347)
 [0,0.219347)
 [0,0.219347)
 [0,0.219386)
 [0,0.219477)
 [0,0.219611)
 [0,0.219659)
 [0,0.219718)
 [0,0.219738)
 [0,0.219784)
 [0,0.219802)
 [0,0.21983)
 [0,0.219866)
 [0,0.219913)
 [0,0.220036)
 [0,0.220057)
 [0,0.220166)
 [0,0.22022)
 [0,0.220229)
 [0,0.220238)
 [0,0.220291)
 [0,0.220293)
 [0,0.220293)
 [0,0.220411)
 [0,0.220493)
 [0,0.220511)
 [0,0.220511)
 [0,0.220511)
 [0,0.220513)
 [0,0.220756)
 [0,0.22078)
 [0,0.22078)
 [0,0.220783)
 [0,0.220819)
 [0,0.220864)
 [0,0.220864)
 [0,0.220871)
 [0,0.220953)
 [0,0.221)
 [0,0.22102)
 [0,0.221054)
 [0,0.221056)
 [0,0.22107)
 [0,0.221118)
 [0,0.221183)
 [0,0.221253)
 [0,0.221289)
 [0,0.221305)
 [0,0.221371)
 [0,0.221382)
 [0,0.2214)
 [0,0.221416)
 [0,0.221542)
 [0,0.221551)
 [0,0.221551)
 [0,0.221606)
 [0,0.221617)
 [0,0.221635)
 [0,0.221714)
 [0,0.221759)
 [0,0.221813)
 [0,0.221813)
 [0,0.22182)
 [0,0.221822)
 [0,0.22184)
 [0,0.221921)
 [0,0.22193)
 [0,0.221939)
 [0,0.221939)
 [0,0.221948)
 [0,0.221996)
 [0,0.222056)
 [0,0.222103)
 [0,0.222144)
 [0,0.222146)
 [0,0.222194)
 [0,0.222247)
 [0,0.222252)
 [0,0.222272)
 [0,0.222279)
 [0,0.222308)
 [0,0.222407)
 [0,0.222427)
 [0,0.222445)
 [0,0.222446)
 [0,0.222497)
 [0,0.222551)
 [0,0.222551)
 [0,0.222686)
 [0,0.222793)
 [0,0.2228)
 [0,0.222948)
 [0,0.223007)
 [0,0.22302)
 [0,0.223056)
 [0,0.223063)
 [0,0.223164)
 [0,0.223215)
 [0,0.223258)
 [0,0.223289)
 [0,0.223293)
 [0,0.223329)
 [0,0.223329)
 [0,0.223379)
 [0,0.223439)
 [0,0.223439)
 [0,0.223486)
 [0,0.223504)
 [0,0.223504)
 [0,0.22358)
 [0,0.223591)
 [0,0.2236)
 [0,0.2236)
 [0,0.223618)
 [0,0.223651)
 [0,0.223651)
 [0,0.223654)
 [0,0.22366)
 [0,0.223808)
 [0,0.223886)
 [0,0.223946)
 [0,0.223946)
 [0,0.223949)
 [0,0.22402)
 [0,0.224183)
 [0,0.224207)
 [0,0.224323)
 [0,0.224341)
 [0,0.224401)
 [0,0.224402)
 [0,0.224522)
 [0,0.224698)
 [0,0.224722)
 [0,0.224735)
 [0,0.224804)
 [0,0.224878)
 [0,0.225)
 [0,0.225002)
 [0,0.225038)
 [0,0.225056)
 [0,0.225062)
 [0,0.225078)
 [0,0.225142)
 [0,0.225222)
 [0,0.225249)
 [0,0.225304)
 [0,0.225337)
 [0,0.225411)
 [0,0.225535)
 [0,0.225601)
 [0,0.225641)
 [0,0.225657)
 [0,0.225683)
 [0,0.225719)
 [0,0.225719)
 [0,0.225843)
 [0,0.225843)
 [0,0.225887)
 [0,0.225887)
 [0,0.225887)
 [0,0.225887)
 [0,0.225894)
 [0,0.225943)
 [0,0.225967)
 [0,0.226)
 [0,0.226002)
 [0,0.226002)
 [0,0.226073)
 [0,0.226221)
 [0,0.226241)
 [0,0.226385)
 [0,0.226416)
 [0,0.22646)
 [0,0.226491)
 [0,0.226491)
 [0,0.226497)
 [0,0.226497)
 [0,0.22655)
 [0,0.226638)
 [0,0.226736)
 [0,0.226742)
 [0,0.226771)
 [0,0.226815)
 [0,0.22685)
 [0,0.226877)
 [0,0.226921)
 [0,0.226991)
 [0,0.226991)
 [0,0.227035)
 [0,0.227035)
 [0,0.227035)
 [0,0.227079)
 [0,0.227108)
 [0,0.22713)
 [0,0.227185)
 [0,0.2272)
 [0,0.227229)
 [0,0.227247)
 [0,0.227266)
 [0,0.227379)
 [0,0.227407)
 [0,0.227407)
 [0,0.227502)
 [0,0.227607)
 [0,0.227607)
 [0,0.227607)
 [0,0.227653)
 [0,0.227669)
 [0,0.227721)
 [0,0.227721)
 [0,0.227721)
 [0,0.227728)
 [0,0.227748)
 [0,0.227754)
 [0,0.227864)
 [0,0.227882)
 [0,0.227969)
 [0,0.227985)
 [0,0.228035)
 [0,0.228064)
 [0,0.22809)
 [0,0.228108)
 [0,0.228122)
 [0,0.228186)
 [0,0.228215)
 [0,0.228232)
 [0,0.228353)
 [0,0.228423)
 [0,0.228449)
 [0,0.228473)
 [0,0.22858)
 [0,0.22858)
 [0,0.2286)
 [0,0.228615)
 [0,0.228642)
 [0,0.228651)
 [0,0.228694)
 [0,0.228712)
 [0,0.22874)
 [0,0.22874)
 [0,0.228817)
 [0,0.228878)
 [0,0.228954)
 [0,0.228982)
 [0,0.22902)
 [0,0.229055)
 [0,0.229055)
 [0,0.229072)
 [0,0.229094)
 [0,0.22912)
 [0,0.22912)
 [0,0.229131)
 [0,0.229166)
 [0,0.229177)
 [0,0.229334)
 [0,0.229386)
 [0,0.229456)
 [0,0.229532)
 [0,0.229539)
 [0,0.229582)
 [0,0.229595)
 [0,0.229617)
 [0,0.229682)
 [0,0.229706)
 [0,0.229715)
 [0,0.22973)
 [0,0.229752)
 [0,0.22982)
 [0,0.229837)
 [0,0.229837)
 [0,0.229839)
 [0,0.229872)
 [0,0.229941)
 [0,0.229943)
 [0,0.229957)
 [0,0.229994)
 [0,0.23)
 [0,0.23)
 [0,0.230078)
 [0,0.230107)
 [0,0.230124)
 [0,0.230152)
 [0,0.230185)
 [0,0.230315)
 [0,0.230326)
 [0,0.230341)
 [0,0.230358)
 [0,0.230417)
 [0,0.230417)
 [0,0.230471)
 [0,0.230488)
 [0,0.230489)
 [0,0.230489)
 [0,0.230489)
 [0,0.230489)
 [0,0.230489)
 [0,0.230521)
 [0,0.230556)
 [0,0.230567)
 [0,0.230593)
 [0,0.230645)
 [0,0.230705)
 [0,0.230932)
 [0,0.230957)
 [0,0.230983)
 [0,0.231009)
 [0,0.231041)
 [0,0.231041)
 [0,0.23105)
 [0,0.231078)
 [0,0.231087)
 [0,0.231192)
 [0,0.231216)
 [0,0.231216)
 [0,0.231225)
 [0,0.231225)
 [0,0.231312)
 [0,0.231366)
 [0,0.231407)
 [0,0.231467)
 [0,0.231486)
 [0,0.231553)
 [0,0.231562)
 [0,0.231579)
 [0,0.231657)
 [0,0.231683)
 [0,0.231691)
 [0,0.231717)
 [0,0.231741)
 [0,0.231795)
 [0,0.231812)
 [0,0.231812)
 [0,0.231864)
 [0,0.231948)
 [0,0.232002)
 [0,0.232112)
 [0,0.232125)
 [0,0.232138)
 [0,0.232142)
 [0,0.232166)
 [0,0.232175)
 [0,0.232181)
 [0,0.232181)
 [0,0.232207)
 [0,0.232216)
 [0,0.232228)
 [0,0.232297)
 [0,0.232332)
 [0,0.232398)
 [0,0.232407)
 [0,0.232467)
 [0,0.232476)
 [0,0.232545)
 [0,0.232594)
 [0,0.232596)
 [0,0.232659)
 [0,0.232665)
 [0,0.232697)
 [0,0.23271)
 [0,0.23271)
 [0,0.232744)
 [0,0.232774)
 [0,0.2328)
 [0,0.23282)
 [0,0.23288)
 [0,0.232899)
 [0,0.232974)
 [0,0.233009)
 [0,0.233026)
 [0,0.233054)
 [0,0.23307)
 [0,0.233105)
 [0,0.233137)
 [0,0.233206)
 [0,0.233225)
 [0,0.23324)
 [0,0.233257)
 [0,0.233259)
 [0,0.233309)
 [0,0.233317)
 [0,0.233335)
 [0,0.233349)
 [0,0.233362)
 [0,0.233418)
 [0,0.233446)
 [0,0.233452)
 [0,0.23354)
 [0,0.233568)
 [0,0.233574)
 [0,0.2336)
 [0,0.233669)
 [0,0.233692)
